208  1
   1   54  1  6
   2   1  55  3
   3   55  54  0
   4   55  16  3
   5   16  30  0
   6   30  55  0
   7   45  30  0
   8   30  10  0
   9   10  45  0
  10   30  54  0
  11   30  15  0
  12   15  54  6
  13   44  15  6
  14   15  45  0
  15   45  44  0
  16   44  26  0
  17   26  6  0
  18   6  44  6
  19   45  26  0
  20   42  26  0
  21   45  42  0
  22   43  6  0
  23   26  43  0
  24   56  30  0
  25   16  56  0
  26   47  10  0
  27   10  56  0
  28   56  47  0
  29   57  7  3
  30   7  31  0
  31   31  57  0
  32   17  31  0
  33   31  58  0
  34   58  17  0
  35   31  56  0
  36   56  57  0
  37   16  57  3
  38   31  47  0
  39   14  26  0
  40   42  14  0
  41   42  27  0
  42   27  14  0
  43   47  17  0
  44   17  27  0
  45   27  47  0
  46   5  46  0
  47   46  27  0
  48   27  5  0
  49   42  47  0
  50   42  10  0
  51   46  14  0
  52   17  48  0
  53   48  27  0
  54   14  43  0
  55   18  53  6
  56   53  29  0
  57   29  18  0
  58   29  52  0
  59   52  18  0
  60   11  52  0
  61   29  11  0
  62   65  52  0
  63   11  65  0
  64   53  43  0
  65   43  29  0
  66   53  6  6
  67   52  64  0
  68   64  18  6
  69   4  64  6
  70   64  34  0
  71   34  4  0
  72   34  65  0
  73   65  66  0
  74   66  34  0
  75   52  34  0
  76   65  20  0
  77   20  66  5
  78   66  4  5
  79   43  49  0
  80   49  29  0
  81   49  11  0
  82   49  28  0
  83   28  11  0
  84   28  46  0
  85   46  50  0
  86   50  28  0
  87   49  46  0
  88   5  50  0
  89   28  51  0
  90   51  11  0
  91   14  49  0
  92   50  51  0
  93   20  35  0
  94   35  68  0
  95   68  20  5
  96   65  35  0
  97   67  68  0
  98   35  67  0
  99   19  67  0
 100   67  51  0
 101   51  19  0
 102   67  9  0
 103   9  68  5
 104   35  51  0
 105   35  11  0
 106   50  19  0
 107   7  58  0
 108   58  60  0
 109   60  32  0
 110   32  58  0
 111   7  60  3
 112   12  32  0
 113   32  61  0
 114   61  12  0
 115   21  32  0
 116   60  21  3
 117   62  12  0
 118   12  75  0
 119   75  62  0
 120   32  59  0
 121   59  58  0
 122   12  59  0
 123   48  59  0
 124   59  33  0
 125   33  48  0
 126   17  59  0
 127   33  62  0
 128   62  23  0
 129   23  33  0
 130   12  33  0
 131   62  39  0
 132   39  23  0
 133   33  63  0
 134   63  48  0
 135   23  63  0
 136   21  61  0
 137   48  5  0
 138   61  73  0
 139   73  38  0
 140   38  61  0
 141   21  73  3
 142   38  2  0
 143   2  74  4
 144   74  38  0
 145   73  2  3
 146   38  75  0
 147   75  61  0
 148   74  75  0
 149   75  39  0
 150   75  76  0
 151   76  39  0
 152   22  76  4
 153   75  22  0
 154   76  8  4
 155   8  39  0
 156   74  22  4
 157   39  77  0
 158   77  23  0
 159   8  77  0
 160   50  36  0
 161   36  19  0
 162   36  5  0
 163   5  63  0
 164   63  36  0
 165   70  69  0
 166   69  36  0
 167   36  70  0
 168   23  70  0
 169   70  63  0
 170   71  69  0
 171   69  13  0
 172   13  71  0
 173   69  19  0
 174   19  37  0
 175   37  67  0
 176   37  9  0
 177   37  71  0
 178   71  72  0
 179   72  37  0
 180   69  37  0
 181   71  25  0
 182   25  72  5
 183   72  9  5
 184   70  13  0
 185   70  40  0
 186   40  13  0
 187   70  77  0
 188   77  40  0
 189   40  78  0
 190   78  24  4
 191   24  40  0
 192   77  78  0
 193   40  79  0
 194   79  13  0
 195   8  78  4
 196   24  79  0
 197   25  41  0
 198   41  81  0
 199   81  25  5
 200   71  41  0
 201   41  80  0
 202   80  81  0
 203   80  3  4
 204   3  81  5
 205   80  79  0
 206   24  80  4
 207   41  79  0
 208   41  13  0
# Generated by ./triangle -pneQ output.poly
