time	L2Error	H1Error
0.0609375	0.000175957	0.0230605
0.0617187	0.000175971	0.0230425
0.0625	0.000175983	0.0230245
0.0632812	0.000175992	0.0230065
0.0640625	0.000175999	0.0229885
0.0648437	0.000176004	0.0229706
0.065625	0.000176007	0.0229527
0.0664062	0.000176008	0.0229348
0.0671875	0.000176006	0.0229169
0.0679687	0.000176003	0.022899
0.06875	0.000175998	0.0228811
0.0695312	0.00017599	0.0228632
0.0703125	0.000175981	0.0228454
0.0710937	0.00017597	0.0228276
0.071875	0.000175957	0.0228097
0.0726562	0.000175942	0.0227919
0.0734375	0.000175925	0.0227741
0.0742187	0.000175907	0.0227564
0.075	0.000175887	0.0227386
0.0757812	0.000175865	0.0227209
0.0765625	0.000175841	0.0227031
0.0773437	0.000175816	0.0226854
0.078125	0.000175789	0.0226677
0.0789062	0.00017576	0.02265
0.0796875	0.00017573	0.0226323
0.0804687	0.000175698	0.0226146
0.08125	0.000175665	0.022597
0.0820312	0.00017563	0.0225794
0.0828125	0.000175593	0.0225617
0.0835937	0.000175555	0.0225441
0.084375	0.000175516	0.0225265
0.0851562	0.000175475	0.0225089
0.0859375	0.000175433	0.0224914
0.0867187	0.000175389	0.0224738
0.0875	0.000175344	0.0224563
0.0882812	0.000175298	0.0224387
0.0890625	0.000175251	0.0224212
0.0898437	0.000175202	0.0224037
0.090625	0.000175151	0.0223862
0.0914062	0.0001751	0.0223687
0.0921875	0.000175047	0.0223513
0.0929687	0.000174993	0.0223338
0.09375	0.000174938	0.0223164
0.0945312	0.000174882	0.022299
0.0953125	0.000174825	0.0222816
0.0960937	0.000174766	0.0222642
0.096875	0.000174706	0.0222468
0.0976562	0.000174645	0.0222294
0.0984375	0.000174583	0.0222121
0.0992187	0.00017452	0.0221947
0.1	0.000174456	0.0221774
0.100781	0.000174391	0.0221601
0.101562	0.000174325	0.0221428
0.102344	0.000174258	0.0221255
0.103125	0.00017419	0.0221082
0.103906	0.000174121	0.022091
0.104687	0.000174051	0.0220737
0.105469	0.00017398	0.0220565
0.10625	0.000173908	0.0220393
0.107031	0.000173835	0.0220221
0.107812	0.000173762	0.0220049
0.108594	0.000173687	0.0219877
0.109375	0.000173612	0.0219705
0.110156	0.000173535	0.0219534
0.110937	0.000173458	0.0219362
0.111719	0.00017338	0.0219191
0.1125	0.000173302	0.021902
0.113281	0.000173222	0.0218849
0.114062	0.000173142	0.0218678
0.114844	0.000173061	0.0218507
0.115625	0.000172979	0.0218337
0.116406	0.000172897	0.0218166
0.117187	0.000172813	0.0217996
0.117969	0.000172729	0.0217826
0.11875	0.000172645	0.0217656
0.119531	0.000172559	0.0217486
0.120312	0.000172473	0.0217316
0.121094	0.000172386	0.0217146
0.121875	0.000172299	0.0216977
0.122656	0.000172211	0.0216807
0.123437	0.000172122	0.0216638
0.124219	0.000172033	0.0216469
0.125	0.000171943	0.02163
0.125781	0.000171853	0.0216131
0.126562	0.000171761	0.0215962
0.127344	0.00017167	0.0215794
0.128125	0.000171578	0.0215625
0.128906	0.000171485	0.0215457
0.129687	0.000171391	0.0215289
0.130469	0.000171298	0.021512
0.13125	0.000171203	0.0214953
0.132031	0.000171108	0.0214785
0.132812	0.000171013	0.0214617
0.133594	0.000170917	0.0214449
0.134375	0.00017082	0.0214282
0.135156	0.000170723	0.0214115
0.135937	0.000170626	0.0213947
0.136719	0.000170528	0.021378
0.1375	0.00017043	0.0213613
0.138281	0.000170331	0.0213447
0.139062	0.000170232	0.021328
0.139844	0.000170132	0.0213114
0.140625	0.000170032	0.0212947
0.141406	0.000169931	0.0212781
0.142187	0.00016983	0.0212615
0.142969	0.000169729	0.0212449
0.14375	0.000169627	0.0212283
0.144531	0.000169525	0.0212117
0.145312	0.000169423	0.0211951
0.146094	0.00016932	0.0211786
0.146875	0.000169217	0.0211621
0.147656	0.000169113	0.0211455
0.148438	0.000169009	0.021129
0.149219	0.000168905	0.0211125
0.15	0.0001688	0.021096
0.150781	0.000168695	0.0210796
0.151563	0.00016859	0.0210631
0.152344	0.000168485	0.0210467
0.153125	0.000168379	0.0210302
0.153906	0.000168272	0.0210138
0.154688	0.000168166	0.0209974
0.155469	0.000168059	0.020981
0.15625	0.000167952	0.0209646
0.157031	0.000167845	0.0209482
0.157813	0.000167737	0.0209319
0.158594	0.000167629	0.0209155
0.159375	0.000167521	0.0208992
0.160156	0.000167413	0.0208829
0.160938	0.000167304	0.0208666
0.161719	0.000167195	0.0208503
0.1625	0.000167086	0.020834
0.163281	0.000166976	0.0208177
0.164063	0.000166867	0.0208015
0.164844	0.000166757	0.0207852
0.165625	0.000166647	0.020769
0.166406	0.000166536	0.0207528
0.167188	0.000166426	0.0207366
0.167969	0.000166315	0.0207204
0.16875	0.000166204	0.0207042
0.169531	0.000166093	0.0206881
0.170313	0.000165981	0.0206719
0.171094	0.00016587	0.0206558
0.171875	0.000165758	0.0206396
0.172656	0.000165646	0.0206235
0.173438	0.000165534	0.0206074
0.174219	0.000165422	0.0205913
0.175	0.000165309	0.0205752
0.175781	0.000165197	0.0205592
0.176563	0.000165084	0.0205431
0.177344	0.000164971	0.0205271
0.178125	0.000164858	0.020511
0.178906	0.000164745	0.020495
0.179688	0.000164631	0.020479
0.180469	0.000164518	0.020463
0.18125	0.000164404	0.020447
0.182031	0.00016429	0.0204311
0.182813	0.000164176	0.0204151
0.183594	0.000164062	0.0203992
0.184375	0.000163948	0.0203833
0.185156	0.000163834	0.0203673
0.185938	0.000163719	0.0203514
0.186719	0.000163605	0.0203355
0.1875	0.00016349	0.0203197
0.188281	0.000163375	0.0203038
0.189063	0.000163261	0.0202879
0.189844	0.000163146	0.0202721
0.190625	0.00016303	0.0202563
0.191406	0.000162915	0.0202405
0.192188	0.0001628	0.0202246
0.192969	0.000162685	0.0202089
0.19375	0.000162569	0.0201931
0.194531	0.000162454	0.0201773
0.195313	0.000162338	0.0201615
0.196094	0.000162222	0.0201458
0.196875	0.000162107	0.0201301
0.197656	0.000161991	0.0201143
0.198438	0.000161875	0.0200986
0.199219	0.000161759	0.0200829
0.2	0.000161643	0.0200673
0.200781	0.000161527	0.0200516
0.201563	0.00016141	0.0200359
0.202344	0.000161294	0.0200203
0.203125	0.000161178	0.0200047
0.203906	0.000161061	0.019989
0.204688	0.000160945	0.0199734
0.205469	0.000160829	0.0199578
0.20625	0.000160712	0.0199422
0.207031	0.000160595	0.0199267
0.207813	0.000160479	0.0199111
0.208594	0.000160362	0.0198956
0.209375	0.000160246	0.01988
0.210156	0.000160129	0.0198645
0.210938	0.000160012	0.019849
0.211719	0.000159895	0.0198335
0.2125	0.000159778	0.019818
0.213281	0.000159661	0.0198025
0.214063	0.000159545	0.0197871
0.214844	0.000159428	0.0197716
0.215625	0.000159311	0.0197562
0.216406	0.000159194	0.0197407
0.217188	0.000159077	0.0197253
0.217969	0.00015896	0.0197099
0.21875	0.000158843	0.0196945
0.219531	0.000158726	0.0196791
0.220313	0.000158609	0.0196638
0.221094	0.000158491	0.0196484
0.221875	0.000158374	0.0196331
0.222656	0.000158257	0.0196177
0.223438	0.00015814	0.0196024
0.224219	0.000158023	0.0195871
0.225	0.000157906	0.0195718
0.225781	0.000157789	0.0195565
0.226563	0.000157672	0.0195413
0.227344	0.000157555	0.019526
0.228125	0.000157437	0.0195108
0.228906	0.00015732	0.0194955
0.229688	0.000157203	0.0194803
0.230469	0.000157086	0.0194651
0.23125	0.000156969	0.0194499
0.232031	0.000156852	0.0194347
0.232813	0.000156735	0.0194195
0.233594	0.000156618	0.0194044
0.234375	0.000156501	0.0193892
0.235156	0.000156383	0.0193741
0.235938	0.000156266	0.0193589
0.236719	0.000156149	0.0193438
0.2375	0.000156032	0.0193287
0.238281	0.000155915	0.0193136
0.239063	0.000155798	0.0192985
0.239844	0.000155681	0.0192835
0.240625	0.000155564	0.0192684
0.241406	0.000155448	0.0192534
0.242188	0.000155331	0.0192383
0.242969	0.000155214	0.0192233
0.24375	0.000155097	0.0192083
0.244531	0.00015498	0.0191933
0.245313	0.000154863	0.0191783
0.246094	0.000154746	0.0191633
0.246875	0.00015463	0.0191484
0.247656	0.000154513	0.0191334
0.248438	0.000154396	0.0191185
0.249219	0.00015428	0.0191035
0.25	0.000154163	0.0190886
0.250781	0.000154046	0.0190737
0.251563	0.00015393	0.0190588
0.252344	0.000153813	0.0190439
0.253125	0.000153697	0.0190291
0.253906	0.00015358	0.0190142
0.254688	0.000153464	0.0189993
0.255469	0.000153347	0.0189845
0.25625	0.000153231	0.0189697
0.257031	0.000153115	0.0189549
0.257813	0.000152999	0.0189401
0.258594	0.000152882	0.0189253
0.259375	0.000152766	0.0189105
0.260156	0.00015265	0.0188957
0.260938	0.000152534	0.018881
0.261719	0.000152418	0.0188662
0.2625	0.000152302	0.0188515
0.263281	0.000152186	0.0188368
0.264063	0.00015207	0.0188221
0.264844	0.000151954	0.0188074
0.265625	0.000151838	0.0187927
0.266406	0.000151722	0.018778
0.267188	0.000151607	0.0187633
0.267969	0.000151491	0.0187487
0.26875	0.000151375	0.018734
0.269531	0.00015126	0.0187194
0.270313	0.000151144	0.0187048
0.271094	0.000151029	0.0186902
0.271875	0.000150913	0.0186756
0.272656	0.000150798	0.018661
0.273438	0.000150682	0.0186464
0.274219	0.000150567	0.0186319
0.275	0.000150452	0.0186173
0.275781	0.000150337	0.0186028
0.276563	0.000150222	0.0185883
0.277344	0.000150107	0.0185737
0.278125	0.000149992	0.0185592
0.278906	0.000149877	0.0185447
0.279688	0.000149762	0.0185303
0.280469	0.000149647	0.0185158
0.28125	0.000149532	0.0185013
0.282031	0.000149417	0.0184869
0.282813	0.000149303	0.0184724
0.283594	0.000149188	0.018458
0.284375	0.000149074	0.0184436
0.285156	0.000148959	0.0184292
0.285938	0.000148845	0.0184148
0.286719	0.00014873	0.0184004
0.2875	0.000148616	0.0183861
0.288281	0.000148502	0.0183717
0.289063	0.000148388	0.0183573
0.289844	0.000148273	0.018343
0.290625	0.000148159	0.0183287
0.291406	0.000148045	0.0183144
0.292188	0.000147931	0.0183001
0.292969	0.000147818	0.0182858
0.29375	0.000147704	0.0182715
0.294531	0.00014759	0.0182572
0.295313	0.000147476	0.018243
0.296094	0.000147363	0.0182287
0.296875	0.000147249	0.0182145
0.297656	0.000147136	0.0182003
0.298438	0.000147022	0.0181861
0.299219	0.000146909	0.0181719
0.3	0.000146796	0.0181577
0.300781	0.000146682	0.0181435
0.301563	0.000146569	0.0181293
0.302344	0.000146456	0.0181152
0.303125	0.000146343	0.018101
0.303906	0.00014623	0.0180869
0.304688	0.000146117	0.0180727
0.305469	0.000146005	0.0180586
0.30625	0.000145892	0.0180445
0.307031	0.000145779	0.0180304
0.307813	0.000145667	0.0180164
0.308594	0.000145554	0.0180023
0.309375	0.000145442	0.0179882
0.310156	0.000145329	0.0179742
0.310938	0.000145217	0.0179601
0.311719	0.000145105	0.0179461
0.3125	0.000144992	0.0179321
0.313281	0.00014488	0.0179181
0.314063	0.000144768	0.0179041
0.314844	0.000144656	0.0178901
0.315625	0.000144544	0.0178762
0.316406	0.000144432	0.0178622
0.317188	0.000144321	0.0178482
0.317969	0.000144209	0.0178343
0.31875	0.000144097	0.0178204
0.319531	0.000143986	0.0178065
0.320313	0.000143874	0.0177926
0.321094	0.000143763	0.0177787
0.321875	0.000143652	0.0177648
0.322656	0.00014354	0.0177509
0.323438	0.000143429	0.017737
0.324219	0.000143318	0.0177232
0.325	0.000143207	0.0177093
0.325781	0.000143096	0.0176955
0.326563	0.000142985	0.0176817
0.327344	0.000142874	0.0176679
0.328125	0.000142764	0.0176541
0.328906	0.000142653	0.0176403
0.329688	0.000142542	0.0176265
0.330469	0.000142432	0.0176128
0.33125	0.000142321	0.017599
0.332031	0.000142211	0.0175853
0.332813	0.000142101	0.0175715
0.333594	0.00014199	0.0175578
0.334375	0.00014188	0.0175441
0.335156	0.00014177	0.0175304
0.335938	0.00014166	0.0175167
0.336719	0.00014155	0.017503
0.3375	0.00014144	0.0174894
0.338281	0.000141331	0.0174757
0.339063	0.000141221	0.0174621
0.339844	0.000141111	0.0174484
0.340625	0.000141002	0.0174348
0.341406	0.000140892	0.0174212
0.342188	0.000140783	0.0174076
0.342969	0.000140674	0.017394
0.34375	0.000140564	0.0173804
0.344531	0.000140455	0.0173668
0.345313	0.000140346	0.0173533
0.346094	0.000140237	0.0173397
0.346875	0.000140128	0.0173262
0.347656	0.000140019	0.0173126
0.348438	0.00013991	0.0172991
0.349219	0.000139802	0.0172856
0.35	0.000139693	0.0172721
0.350781	0.000139585	0.0172586
0.351563	0.000139476	0.0172451
0.352344	0.000139368	0.0172317
0.353125	0.000139259	0.0172182
0.353906	0.000139151	0.0172048
0.354688	0.000139043	0.0171913
0.355469	0.000138935	0.0171779
0.35625	0.000138827	0.0171645
0.357031	0.000138719	0.0171511
0.357813	0.000138611	0.0171377
0.358594	0.000138503	0.0171243
0.359375	0.000138395	0.0171109
0.360156	0.000138288	0.0170976
0.360938	0.00013818	0.0170842
0.361719	0.000138073	0.0170709
0.3625	0.000137965	0.0170575
0.363281	0.000137858	0.0170442
0.364063	0.000137751	0.0170309
0.364844	0.000137644	0.0170176
0.365625	0.000137537	0.0170043
0.366406	0.00013743	0.016991
0.367188	0.000137323	0.0169778
0.367969	0.000137216	0.0169645
0.36875	0.000137109	0.0169513
0.369531	0.000137002	0.016938
0.370313	0.000136896	0.0169248
0.371094	0.000136789	0.0169116
0.371875	0.000136683	0.0168984
0.372656	0.000136576	0.0168852
0.373438	0.00013647	0.016872
0.374219	0.000136364	0.0168588
0.375	0.000136257	0.0168457
0.375781	0.000136151	0.0168325
0.376563	0.000136045	0.0168194
0.377344	0.000135939	0.0168062
0.378125	0.000135834	0.0167931
0.378906	0.000135728	0.01678
0.379688	0.000135622	0.0167669
0.380469	0.000135516	0.0167538
0.38125	0.000135411	0.0167407
0.382031	0.000135305	0.0167276
0.382813	0.0001352	0.0167146
0.383594	0.000135095	0.0167015
0.384375	0.00013499	0.0166885
0.385156	0.000134884	0.0166754
0.385938	0.000134779	0.0166624
0.386719	0.000134674	0.0166494
0.3875	0.000134569	0.0166364
0.388281	0.000134465	0.0166234
0.389063	0.00013436	0.0166104
0.389844	0.000134255	0.0165975
0.390625	0.000134151	0.0165845
0.391406	0.000134046	0.0165715
0.392188	0.000133942	0.0165586
0.392969	0.000133837	0.0165457
0.39375	0.000133733	0.0165327
0.394531	0.000133629	0.0165198
0.395313	0.000133525	0.0165069
0.396094	0.000133421	0.016494
0.396875	0.000133317	0.0164812
0.397656	0.000133213	0.0164683
0.398438	0.000133109	0.0164554
0.399219	0.000133005	0.0164426
0.4	0.000132901	0.0164297
0.400781	0.000132798	0.0164169
0.401563	0.000132694	0.0164041
0.402344	0.000132591	0.0163913
0.403125	0.000132488	0.0163785
0.403906	0.000132384	0.0163657
0.404688	0.000132281	0.0163529
0.405469	0.000132178	0.0163401
0.40625	0.000132075	0.0163274
0.407031	0.000131972	0.0163146
0.407813	0.000131869	0.0163019
0.408594	0.000131766	0.0162891
0.409375	0.000131663	0.0162764
0.410156	0.000131561	0.0162637
0.410938	0.000131458	0.016251
0.411719	0.000131356	0.0162383
0.4125	0.000131253	0.0162256
0.413281	0.000131151	0.016213
0.414063	0.000131049	0.0162003
0.414844	0.000130947	0.0161877
0.415625	0.000130844	0.016175
0.416406	0.000130742	0.0161624
0.417188	0.00013064	0.0161498
0.417969	0.000130539	0.0161372
0.41875	0.000130437	0.0161246
0.419531	0.000130335	0.016112
0.420313	0.000130233	0.0160994
0.421094	0.000130132	0.0160868
0.421875	0.00013003	0.0160742
0.422656	0.000129929	0.0160617
0.423438	0.000129828	0.0160491
0.424219	0.000129726	0.0160366
0.425	0.000129625	0.0160241
0.425781	0.000129524	0.0160116
0.426563	0.000129423	0.0159991
0.427344	0.000129322	0.0159866
0.428125	0.000129221	0.0159741
0.428906	0.00012912	0.0159616
0.429688	0.00012902	0.0159491
0.430469	0.000128919	0.0159367
0.43125	0.000128818	0.0159242
0.432031	0.000128718	0.0159118
0.432813	0.000128617	0.0158994
0.433594	0.000128517	0.015887
0.434375	0.000128417	0.0158746
0.435156	0.000128317	0.0158622
0.435938	0.000128217	0.0158498
0.436719	0.000128117	0.0158374
0.4375	0.000128017	0.015825
0.438281	0.000127917	0.0158127
0.439063	0.000127817	0.0158003
0.439844	0.000127717	0.015788
0.440625	0.000127618	0.0157757
0.441406	0.000127518	0.0157633
0.442188	0.000127418	0.015751
0.442969	0.000127319	0.0157387
0.44375	0.00012722	0.0157264
0.444531	0.00012712	0.0157142
0.445313	0.000127021	0.0157019
0.446094	0.000126922	0.0156896
0.446875	0.000126823	0.0156774
0.447656	0.000126724	0.0156651
0.448438	0.000126625	0.0156529
0.449219	0.000126526	0.0156407
0.45	0.000126428	0.0156285
0.450781	0.000126329	0.0156162
0.451563	0.00012623	0.0156041
0.452344	0.000126132	0.0155919
0.453125	0.000126034	0.0155797
0.453906	0.000125935	0.0155675
0.454688	0.000125837	0.0155554
0.455469	0.000125739	0.0155432
0.45625	0.000125641	0.0155311
0.457031	0.000125543	0.0155189
0.457813	0.000125445	0.0155068
0.458594	0.000125347	0.0154947
0.459375	0.000125249	0.0154826
0.460156	0.000125151	0.0154705
0.460938	0.000125053	0.0154584
0.461719	0.000124956	0.0154464
0.4625	0.000124858	0.0154343
0.463281	0.000124761	0.0154223
0.464063	0.000124663	0.0154102
0.464844	0.000124566	0.0153982
0.465625	0.000124469	0.0153862
0.466406	0.000124372	0.0153741
0.467188	0.000124275	0.0153621
0.467969	0.000124178	0.0153501
0.46875	0.000124081	0.0153381
0.469531	0.000123984	0.0153262
0.470313	0.000123887	0.0153142
0.471094	0.00012379	0.0153022
0.471875	0.000123694	0.0152903
0.472656	0.000123597	0.0152783
0.473438	0.000123501	0.0152664
0.474219	0.000123404	0.0152545
0.475	0.000123308	0.0152426
0.475781	0.000123212	0.0152307
0.476563	0.000123116	0.0152188
0.477344	0.00012302	0.0152069
0.478125	0.000122924	0.015195
0.478906	0.000122828	0.0151832
0.479688	0.000122732	0.0151713
0.480469	0.000122636	0.0151595
0.48125	0.00012254	0.0151476
0.482031	0.000122445	0.0151358
0.482813	0.000122349	0.015124
0.483594	0.000122253	0.0151122
0.484375	0.000122158	0.0151004
0.485156	0.000122063	0.0150886
0.485938	0.000121967	0.0150768
0.486719	0.000121872	0.015065
0.4875	0.000121777	0.0150532
0.488281	0.000121682	0.0150415
0.489063	0.000121587	0.0150297
0.489844	0.000121492	0.015018
0.490625	0.000121397	0.0150063
0.491406	0.000121302	0.0149945
0.492188	0.000121208	0.0149828
0.492969	0.000121113	0.0149711
0.49375	0.000121019	0.0149594
0.494531	0.000120924	0.0149478
0.495313	0.00012083	0.0149361
0.496094	0.000120735	0.0149244
0.496875	0.000120641	0.0149128
0.497656	0.000120547	0.0149011
0.498438	0.000120453	0.0148895
0.499219	0.000120359	0.0148779
0.5	0.000120265	0.0148662
0.500781	0.000120171	0.0148546
0.501563	0.000120077	0.014843
0.502344	0.000119983	0.0148314
0.503125	0.00011989	0.0148199
0.503906	0.000119796	0.0148083
0.504688	0.000119702	0.0147967
0.505469	0.000119609	0.0147852
0.50625	0.000119516	0.0147736
0.507031	0.000119422	0.0147621
0.507813	0.000119329	0.0147506
0.508594	0.000119236	0.014739
0.509375	0.000119143	0.0147275
0.510156	0.00011905	0.014716
0.510938	0.000118957	0.0147045
0.511719	0.000118864	0.014693
0.5125	0.000118771	0.0146816
0.513281	0.000118678	0.0146701
0.514063	0.000118586	0.0146586
0.514844	0.000118493	0.0146472
0.515625	0.000118401	0.0146358
0.516406	0.000118308	0.0146243
0.517188	0.000118216	0.0146129
0.517969	0.000118124	0.0146015
0.51875	0.000118031	0.0145901
0.519531	0.000117939	0.0145787
0.520313	0.000117847	0.0145673
0.521094	0.000117755	0.0145559
0.521875	0.000117663	0.0145446
0.522656	0.000117571	0.0145332
0.523438	0.000117479	0.0145219
0.524219	0.000117388	0.0145105
0.525	0.000117296	0.0144992
0.525781	0.000117205	0.0144879
0.526563	0.000117113	0.0144766
0.527344	0.000117022	0.0144653
0.528125	0.00011693	0.014454
0.528906	0.000116839	0.0144427
0.529688	0.000116748	0.0144314
0.530469	0.000116657	0.0144201
0.53125	0.000116565	0.0144089
0.532031	0.000116474	0.0143976
0.532813	0.000116383	0.0143864
0.533594	0.000116293	0.0143751
0.534375	0.000116202	0.0143639
0.535156	0.000116111	0.0143527
0.535938	0.00011602	0.0143415
0.536719	0.00011593	0.0143303
0.5375	0.000115839	0.0143191
0.538281	0.000115749	0.0143079
0.539063	0.000115658	0.0142967
0.539844	0.000115568	0.0142856
0.540625	0.000115478	0.0142744
0.541406	0.000115388	0.0142633
0.542188	0.000115298	0.0142521
0.542969	0.000115208	0.014241
0.54375	0.000115118	0.0142299
0.544531	0.000115028	0.0142188
0.545313	0.000114938	0.0142076
0.546094	0.000114848	0.0141966
0.546875	0.000114759	0.0141855
0.547656	0.000114669	0.0141744
0.548438	0.000114579	0.0141633
0.549219	0.00011449	0.0141523
0.55	0.0001144	0.0141412
0.550781	0.000114311	0.0141302
0.551563	0.000114222	0.0141191
0.552344	0.000114133	0.0141081
0.553125	0.000114044	0.0140971
0.553906	0.000113955	0.0140861
0.554688	0.000113866	0.0140751
0.555469	0.000113777	0.0140641
0.55625	0.000113688	0.0140531
0.557031	0.000113599	0.0140421
0.557813	0.00011351	0.0140312
0.558594	0.000113422	0.0140202
0.559375	0.000113333	0.0140093
0.560156	0.000113245	0.0139983
0.560938	0.000113156	0.0139874
0.561719	0.000113068	0.0139765
0.5625	0.00011298	0.0139655
0.563281	0.000112891	0.0139546
0.564063	0.000112803	0.0139437
0.564844	0.000112715	0.0139328
0.565625	0.000112627	0.013922
0.566406	0.000112539	0.0139111
0.567188	0.000112451	0.0139002
0.567969	0.000112363	0.0138894
0.56875	0.000112276	0.0138785
0.569531	0.000112188	0.0138677
0.570313	0.0001121	0.0138569
0.571094	0.000112013	0.013846
0.571875	0.000111925	0.0138352
0.572656	0.000111838	0.0138244
0.573438	0.000111751	0.0138136
0.574219	0.000111663	0.0138028
0.575	0.000111576	0.0137921
0.575781	0.000111489	0.0137813
0.576563	0.000111402	0.0137705
0.577344	0.000111315	0.0137598
0.578125	0.000111228	0.013749
0.578906	0.000111141	0.0137383
0.579688	0.000111054	0.0137276
0.580469	0.000110968	0.0137168
0.58125	0.000110881	0.0137061
0.582031	0.000110794	0.0136954
0.582813	0.000110708	0.0136847
0.583594	0.000110622	0.013674
0.584375	0.000110535	0.0136634
0.585156	0.000110449	0.0136527
0.585938	0.000110363	0.013642
0.586719	0.000110276	0.0136314
0.5875	0.00011019	0.0136207
0.588281	0.000110104	0.0136101
0.589062	0.000110018	0.0135995
0.589844	0.000109932	0.0135888
0.590625	0.000109846	0.0135782
0.591406	0.000109761	0.0135676
0.592187	0.000109675	0.013557
0.592969	0.000109589	0.0135464
0.59375	0.000109504	0.0135359
0.594531	0.000109418	0.0135253
0.595312	0.000109333	0.0135147
0.596094	0.000109247	0.0135042
0.596875	0.000109162	0.0134936
0.597656	0.000109077	0.0134831
0.598437	0.000108992	0.0134726
0.599219	0.000108907	0.013462
0.6	0.000108822	0.0134515
0.600781	0.000108737	0.013441
0.601562	0.000108652	0.0134305
0.602344	0.000108567	0.01342
0.603125	0.000108482	0.0134096
0.603906	0.000108397	0.0133991
0.604687	0.000108313	0.0133886
0.605469	0.000108228	0.0133782
0.60625	0.000108144	0.0133677
0.607031	0.000108059	0.0133573
0.607812	0.000107975	0.0133469
0.608594	0.00010789	0.0133364
0.609375	0.000107806	0.013326
0.610156	0.000107722	0.0133156
0.610937	0.000107638	0.0133052
0.611719	0.000107554	0.0132948
0.6125	0.00010747	0.0132844
0.613281	0.000107386	0.0132741
0.614062	0.000107302	0.0132637
0.614844	0.000107218	0.0132533
0.615625	0.000107134	0.013243
0.616406	0.000107051	0.0132326
0.617187	0.000106967	0.0132223
0.617969	0.000106884	0.013212
0.61875	0.0001068	0.0132017
0.619531	0.000106717	0.0131914
0.620312	0.000106633	0.0131811
0.621094	0.00010655	0.0131708
0.621875	0.000106467	0.0131605
0.622656	0.000106384	0.0131502
0.623437	0.000106301	0.0131399
0.624219	0.000106218	0.0131297
0.625	0.000106135	0.0131194
0.625781	0.000106052	0.0131092
0.626562	0.000105969	0.0130989
0.627344	0.000105886	0.0130887
0.628125	0.000105804	0.0130785
0.628906	0.000105721	0.0130683
0.629687	0.000105638	0.0130581
0.630469	0.000105556	0.0130479
0.63125	0.000105474	0.0130377
0.632031	0.000105391	0.0130275
0.632812	0.000105309	0.0130173
0.633594	0.000105227	0.0130072
0.634375	0.000105144	0.012997
0.635156	0.000105062	0.0129868
0.635937	0.00010498	0.0129767
0.636719	0.000104898	0.0129666
0.6375	0.000104816	0.0129564
0.638281	0.000104735	0.0129463
0.639062	0.000104653	0.0129362
0.639844	0.000104571	0.0129261
0.640625	0.000104489	0.012916
0.641406	0.000104408	0.0129059
0.642187	0.000104326	0.0128958
