time	L2Error	H1Error
0.21875	0.00063423	0.0393954
0.221875	0.000632365	0.0392725
0.225	0.0006305	0.03915
0.228125	0.000628634	0.0390278
0.23125	0.000626767	0.0389061
0.234375	0.000624901	0.0387847
0.2375	0.000623036	0.0386637
0.240625	0.000621172	0.0385431
0.24375	0.000619308	0.0384228
0.246875	0.000617446	0.038303
0.25	0.000615586	0.0381835
0.253125	0.000613728	0.0380643
0.25625	0.000611872	0.0379456
0.259375	0.000610018	0.0378272
0.2625	0.000608167	0.0377092
0.265625	0.000606318	0.0375915
0.26875	0.000604473	0.0374743
0.271875	0.00060263	0.0373573
0.275	0.000600791	0.0372408
0.278125	0.000598955	0.0371246
0.28125	0.000597122	0.0370088
0.284375	0.000595293	0.0368933
0.2875	0.000593468	0.0367782
0.290625	0.000591646	0.0366635
0.29375	0.000589829	0.0365491
0.296875	0.000588015	0.036435
0.3	0.000586206	0.0363214
0.303125	0.000584401	0.036208
0.30625	0.000582599	0.0360951
0.309375	0.000580803	0.0359824
0.3125	0.00057901	0.0358702
0.315625	0.000577222	0.0357583
0.31875	0.000575439	0.0356467
0.321875	0.00057366	0.0355355
0.325	0.000571886	0.0354246
0.328125	0.000570116	0.0353141
0.33125	0.000568351	0.0352039
0.334375	0.000566591	0.0350941
0.3375	0.000564835	0.0349846
0.340625	0.000563084	0.0348754
0.34375	0.000561338	0.0347666
0.346875	0.000559597	0.0346581
0.35	0.00055786	0.03455
0.353125	0.000556129	0.0344422
0.35625	0.000554402	0.0343347
0.359375	0.00055268	0.0342276
0.3625	0.000550964	0.0341208
0.365625	0.000549252	0.0340143
0.36875	0.000547545	0.0339082
0.371875	0.000545842	0.0338024
0.375	0.000544145	0.033697
0.378125	0.000542453	0.0335918
0.38125	0.000540766	0.033487
0.384375	0.000539083	0.0333825
0.3875	0.000537406	0.0332784
0.390625	0.000535734	0.0331745
0.39375	0.000534066	0.033071
0.396875	0.000532404	0.0329678
0.4	0.000530746	0.032865
0.403125	0.000529094	0.0327624
0.40625	0.000527446	0.0326602
0.409375	0.000525803	0.0325583
0.4125	0.000524166	0.0324567
0.415625	0.000522533	0.0323555
0.41875	0.000520905	0.0322545
0.421875	0.000519282	0.0321539
0.425	0.000517664	0.0320535
0.428125	0.000516051	0.0319535
0.43125	0.000514443	0.0318538
0.434375	0.00051284	0.0317544
0.4375	0.000511241	0.0316554
0.440625	0.000509648	0.0315566
0.44375	0.000508059	0.0314581
0.446875	0.000506476	0.03136
0.45	0.000504897	0.0312621
0.453125	0.000503323	0.0311646
0.45625	0.000501754	0.0310674
0.459375	0.000500189	0.0309704
0.4625	0.00049863	0.0308738
0.465625	0.000497075	0.0307775
0.46875	0.000495525	0.0306814
0.471875	0.00049398	0.0305857
0.475	0.000492439	0.0304903
0.478125	0.000490904	0.0303951
0.48125	0.000489373	0.0303003
0.484375	0.000487847	0.0302058
0.4875	0.000486325	0.0301115
0.490625	0.000484808	0.0300176
0.49375	0.000483296	0.0299239
0.496875	0.000481789	0.0298305
0.5	0.000480286	0.0297375
0.503125	0.000478788	0.0296447
0.50625	0.000477295	0.0295522
0.509375	0.000475806	0.02946
0.5125	0.000474322	0.0293681
0.515625	0.000472842	0.0292764
0.51875	0.000471367	0.0291851
0.521875	0.000469897	0.029094
0.525	0.000468431	0.0290033
0.528125	0.00046697	0.0289128
0.53125	0.000465513	0.0288225
0.534375	0.000464061	0.0287326
0.5375	0.000462613	0.028643
0.540625	0.00046117	0.0285536
0.54375	0.000459731	0.0284645
0.546875	0.000458297	0.0283757
0.55	0.000456867	0.0282872
0.553125	0.000455442	0.0281989
0.55625	0.000454021	0.0281109
0.559375	0.000452605	0.0280232
0.5625	0.000451193	0.0279358
0.565625	0.000449785	0.0278486
0.56875	0.000448382	0.0277617
0.571875	0.000446983	0.0276751
0.575	0.000445589	0.0275887
0.578125	0.000444198	0.0275027
0.58125	0.000442813	0.0274169
0.584375	0.000441431	0.0273313
0.5875	0.000440054	0.027246
0.590625	0.000438681	0.027161
0.59375	0.000437312	0.0270763
0.596875	0.000435948	0.0269918
0.6	0.000434588	0.0269076
0.603125	0.000433232	0.0268236
0.60625	0.00043188	0.0267399
0.609375	0.000430533	0.0266565
0.6125	0.000429189	0.0265733
0.615625	0.00042785	0.0264904
0.61875	0.000426515	0.0264078
0.621875	0.000425185	0.0263254
0.625	0.000423858	0.0262432
0.628125	0.000422536	0.0261613
0.63125	0.000421217	0.0260797
0.634375	0.000419903	0.0259983
0.6375	0.000418593	0.0259172
0.640625	0.000417287	0.0258364
0.64375	0.000415985	0.0257558
0.646875	0.000414687	0.0256754
0.65	0.000413393	0.0255953
0.653125	0.000412104	0.0255154
0.65625	0.000410818	0.0254358
0.659375	0.000409536	0.0253564
0.6625	0.000408258	0.0252773
0.665625	0.000406984	0.0251985
0.66875	0.000405715	0.0251198
0.671875	0.000404449	0.0250415
0.675	0.000403187	0.0249633
0.678125	0.000401929	0.0248854
0.68125	0.000400675	0.0248078
0.684375	0.000399425	0.0247304
0.6875	0.000398178	0.0246532
0.690625	0.000396936	0.0245763
0.69375	0.000395698	0.0244996
0.696875	0.000394463	0.0244232
0.7	0.000393232	0.024347
0.703125	0.000392005	0.024271
0.70625	0.000390782	0.0241953
0.709375	0.000389563	0.0241198
0.7125	0.000388347	0.0240445
0.715625	0.000387136	0.0239695
0.71875	0.000385928	0.0238947
0.721875	0.000384724	0.0238202
0.725	0.000383523	0.0237459
0.728125	0.000382327	0.0236718
0.73125	0.000381134	0.0235979
0.734375	0.000379945	0.0235243
0.7375	0.000378759	0.0234509
0.740625	0.000377577	0.0233777
0.74375	0.000376399	0.0233048
0.746875	0.000375225	0.0232321
0.75	0.000374054	0.0231596
0.753125	0.000372887	0.0230873
0.75625	0.000371724	0.0230153
0.759375	0.000370564	0.0229435
0.7625	0.000369408	0.0228719
0.765625	0.000368255	0.0228005
0.76875	0.000367106	0.0227294
0.771875	0.000365961	0.0226585
0.775	0.000364819	0.0225878
0.778125	0.00036368	0.0225173
0.78125	0.000362546	0.022447
0.784375	0.000361415	0.022377
0.7875	0.000360287	0.0223072
0.790625	0.000359163	0.0222376
0.79375	0.000358042	0.0221682
0.796875	0.000356925	0.022099
0.8	0.000355811	0.0220301
0.803125	0.000354701	0.0219613
0.80625	0.000353594	0.0218928
0.809375	0.000352491	0.0218245
0.8125	0.000351391	0.0217564
0.815625	0.000350295	0.0216885
0.81875	0.000349202	0.0216208
0.821875	0.000348112	0.0215534
0.825	0.000347026	0.0214861
0.828125	0.000345944	0.0214191
0.83125	0.000344864	0.0213523
0.834375	0.000343788	0.0212856
0.8375	0.000342715	0.0212192
0.840625	0.000341646	0.021153
0.84375	0.00034058	0.021087
0.846875	0.000339518	0.0210212
0.85	0.000338458	0.0209556
0.853125	0.000337402	0.0208903
0.85625	0.000336349	0.0208251
0.859375	0.0003353	0.0207601
0.8625	0.000334254	0.0206953
0.865625	0.000333211	0.0206308
0.86875	0.000332171	0.0205664
0.871875	0.000331135	0.0205022
0.875	0.000330102	0.0204382
0.878125	0.000329072	0.0203745
0.88125	0.000328045	0.0203109
0.884375	0.000327021	0.0202475
0.8875	0.000326001	0.0201844
0.890625	0.000324984	0.0201214
0.89375	0.00032397	0.0200586
0.896875	0.000322959	0.019996
0.9	0.000321951	0.0199336
0.903125	0.000320947	0.0198714
0.90625	0.000319946	0.0198094
0.909375	0.000318947	0.0197476
0.9125	0.000317952	0.019686
0.915625	0.00031696	0.0196246
0.91875	0.000315971	0.0195634
0.921875	0.000314985	0.0195023
0.925	0.000314002	0.0194415
0.928125	0.000313023	0.0193808
0.93125	0.000312046	0.0193203
0.934375	0.000311072	0.0192601
0.9375	0.000310102	0.0192
0.940625	0.000309134	0.0191401
0.94375	0.00030817	0.0190803
0.946875	0.000307208	0.0190208
0.95	0.00030625	0.0189615
0.953125	0.000305294	0.0189023
0.95625	0.000304342	0.0188433
0.959375	0.000303392	0.0187845
0.9625	0.000302445	0.0187259
0.965625	0.000301502	0.0186675
0.96875	0.000300561	0.0186092
0.971875	0.000299623	0.0185512
0.975	0.000298688	0.0184933
0.978125	0.000297756	0.0184356
0.98125	0.000296827	0.0183781
0.984375	0.000295901	0.0183207
0.9875	0.000294978	0.0182636
0.990625	0.000294058	0.0182066
0.99375	0.00029314	0.0181498
0.996875	0.000292225	0.0180931
1	0.000291314	0.0180367
