time	L2Error	H1Error
0.0166406	0.000106998	0.0154623
0.0166797	0.000107017	0.0154629
0.0167187	0.000107036	0.0154635
0.0167578	0.000107055	0.0154641
0.0167969	0.000107074	0.0154647
0.0168359	0.000107093	0.0154653
0.016875	0.000107112	0.0154659
0.0169141	0.000107131	0.0154665
0.0169531	0.00010715	0.0154671
0.0169922	0.000107168	0.0154677
0.0170312	0.000107187	0.0154683
0.0170703	0.000107206	0.015469
0.0171094	0.000107225	0.0154696
0.0171484	0.000107244	0.0154702
0.0171875	0.000107262	0.0154708
0.0172266	0.000107281	0.0154714
0.0172656	0.0001073	0.015472
0.0173047	0.000107319	0.0154726
0.0173437	0.000107337	0.0154732
0.0173828	0.000107356	0.0154738
0.0174219	0.000107375	0.0154744
0.0174609	0.000107394	0.015475
0.0175	0.000107412	0.0154756
0.0175391	0.000107431	0.0154762
0.0175781	0.00010745	0.0154768
0.0176172	0.000107468	0.0154774
0.0176562	0.000107487	0.015478
0.0176953	0.000107506	0.0154786
0.0177344	0.000107524	0.0154792
0.0177734	0.000107543	0.0154798
0.0178125	0.000107562	0.0154804
0.0178516	0.00010758	0.015481
0.0178906	0.000107599	0.0154816
0.0179297	0.000107617	0.0154822
0.0179687	0.000107636	0.0154828
0.0180078	0.000107654	0.0154834
0.0180469	0.000107673	0.015484
0.0180859	0.000107692	0.0154846
0.018125	0.00010771	0.0154852
0.0181641	0.000107729	0.0154858
0.0182031	0.000107747	0.0154864
0.0182422	0.000107766	0.0154871
0.0182812	0.000107784	0.0154877
0.0183203	0.000107803	0.0154883
0.0183594	0.000107821	0.0154889
0.0183984	0.000107839	0.0154895
0.0184375	0.000107858	0.0154901
0.0184766	0.000107876	0.0154907
0.0185156	0.000107895	0.0154913
0.0185547	0.000107913	0.0154919
0.0185937	0.000107932	0.0154925
0.0186328	0.00010795	0.0154931
0.0186719	0.000107968	0.0154937
0.0187109	0.000107987	0.0154943
0.01875	0.000108005	0.0154949
0.0187891	0.000108023	0.0154955
0.0188281	0.000108042	0.0154961
0.0188672	0.00010806	0.0154967
0.0189062	0.000108078	0.0154973
0.0189453	0.000108097	0.0154979
0.0189844	0.000108115	0.0154985
0.0190234	0.000108133	0.0154991
0.0190625	0.000108151	0.0154997
0.0191016	0.00010817	0.0155003
0.0191406	0.000108188	0.0155009
0.0191797	0.000108206	0.0155015
0.0192187	0.000108224	0.0155022
0.0192578	0.000108243	0.0155028
0.0192969	0.000108261	0.0155034
0.0193359	0.000108279	0.015504
0.019375	0.000108297	0.0155046
0.0194141	0.000108315	0.0155052
0.0194531	0.000108334	0.0155058
0.0194922	0.000108352	0.0155064
0.0195312	0.00010837	0.015507
0.0195703	0.000108388	0.0155076
0.0196094	0.000108406	0.0155082
0.0196484	0.000108424	0.0155088
0.0196875	0.000108442	0.0155094
0.0197266	0.00010846	0.01551
0.0197656	0.000108479	0.0155106
0.0198047	0.000108497	0.0155112
0.0198437	0.000108515	0.0155118
0.0198828	0.000108533	0.0155124
0.0199219	0.000108551	0.015513
0.0199609	0.000108569	0.0155136
0.02	0.000108587	0.0155142
0.0200391	0.000108605	0.0155148
0.0200781	0.000108623	0.0155155
0.0201172	0.000108641	0.0155161
0.0201562	0.000108659	0.0155167
0.0201953	0.000108677	0.0155173
0.0202344	0.000108695	0.0155179
0.0202734	0.000108713	0.0155185
0.0203125	0.000108731	0.0155191
0.0203516	0.000108749	0.0155197
0.0203906	0.000108767	0.0155203
0.0204297	0.000108784	0.0155209
0.0204687	0.000108802	0.0155215
0.0205078	0.00010882	0.0155221
0.0205469	0.000108838	0.0155227
0.0205859	0.000108856	0.0155233
0.020625	0.000108874	0.0155239
0.0206641	0.000108892	0.0155245
0.0207031	0.00010891	0.0155251
0.0207422	0.000108927	0.0155257
0.0207812	0.000108945	0.0155263
0.0208203	0.000108963	0.0155269
0.0208594	0.000108981	0.0155276
0.0208984	0.000108999	0.0155282
0.0209375	0.000109016	0.0155288
0.0209766	0.000109034	0.0155294
0.0210156	0.000109052	0.01553
0.0210547	0.00010907	0.0155306
0.0210937	0.000109087	0.0155312
0.0211328	0.000109105	0.0155318
0.0211719	0.000109123	0.0155324
0.0212109	0.000109141	0.015533
0.02125	0.000109158	0.0155336
0.0212891	0.000109176	0.0155342
0.0213281	0.000109194	0.0155348
0.0213672	0.000109211	0.0155354
0.0214062	0.000109229	0.015536
0.0214453	0.000109247	0.0155366
0.0214844	0.000109264	0.0155372
0.0215234	0.000109282	0.0155378
0.0215625	0.0001093	0.0155385
0.0216016	0.000109317	0.0155391
0.0216406	0.000109335	0.0155397
0.0216797	0.000109352	0.0155403
0.0217187	0.00010937	0.0155409
0.0217578	0.000109387	0.0155415
0.0217969	0.000109405	0.0155421
0.0218359	0.000109423	0.0155427
0.021875	0.00010944	0.0155433
0.0219141	0.000109458	0.0155439
0.0219531	0.000109475	0.0155445
0.0219922	0.000109493	0.0155451
0.0220312	0.00010951	0.0155457
0.0220703	0.000109528	0.0155463
0.0221094	0.000109545	0.0155469
0.0221484	0.000109563	0.0155475
0.0221875	0.00010958	0.0155482
0.0222266	0.000109598	0.0155488
0.0222656	0.000109615	0.0155494
0.0223047	0.000109633	0.01555
0.0223437	0.00010965	0.0155506
0.0223828	0.000109667	0.0155512
0.0224219	0.000109685	0.0155518
0.0224609	0.000109702	0.0155524
0.0225	0.00010972	0.015553
0.0225391	0.000109737	0.0155536
0.0225781	0.000109754	0.0155542
0.0226172	0.000109772	0.0155548
0.0226562	0.000109789	0.0155554
0.0226953	0.000109806	0.015556
0.0227344	0.000109824	0.0155566
0.0227734	0.000109841	0.0155572
0.0228125	0.000109858	0.0155579
0.0228516	0.000109876	0.0155585
0.0228906	0.000109893	0.0155591
0.0229297	0.00010991	0.0155597
0.0229687	0.000109928	0.0155603
0.0230078	0.000109945	0.0155609
0.0230469	0.000109962	0.0155615
0.0230859	0.000109979	0.0155621
0.023125	0.000109997	0.0155627
0.0231641	0.000110014	0.0155633
0.0232031	0.000110031	0.0155639
0.0232422	0.000110048	0.0155645
0.0232812	0.000110065	0.0155651
0.0233203	0.000110083	0.0155657
0.0233594	0.0001101	0.0155664
0.0233984	0.000110117	0.015567
0.0234375	0.000110134	0.0155676
0.0234766	0.000110151	0.0155682
0.0235156	0.000110168	0.0155688
0.0235547	0.000110186	0.0155694
0.0235937	0.000110203	0.01557
0.0236328	0.00011022	0.0155706
0.0236719	0.000110237	0.0155712
0.0237109	0.000110254	0.0155718
0.02375	0.000110271	0.0155724
0.0237891	0.000110288	0.015573
0.0238281	0.000110305	0.0155736
0.0238672	0.000110322	0.0155742
0.0239062	0.000110339	0.0155749
0.0239453	0.000110356	0.0155755
0.0239844	0.000110373	0.0155761
0.0240234	0.00011039	0.0155767
0.0240625	0.000110408	0.0155773
0.0241016	0.000110425	0.0155779
0.0241406	0.000110442	0.0155785
0.0241797	0.000110459	0.0155791
0.0242187	0.000110475	0.0155797
0.0242578	0.000110492	0.0155803
0.0242969	0.000110509	0.0155809
0.0243359	0.000110526	0.0155815
0.024375	0.000110543	0.0155821
0.0244141	0.00011056	0.0155827
0.0244531	0.000110577	0.0155834
0.0244922	0.000110594	0.015584
0.0245312	0.000110611	0.0155846
0.0245703	0.000110628	0.0155852
0.0246094	0.000110645	0.0155858
0.0246484	0.000110662	0.0155864
0.0246875	0.000110679	0.015587
0.0247266	0.000110695	0.0155876
0.0247656	0.000110712	0.0155882
0.0248047	0.000110729	0.0155888
0.0248437	0.000110746	0.0155894
0.0248828	0.000110763	0.01559
0.0249219	0.00011078	0.0155907
0.0249609	0.000110796	0.0155913
0.025	0.000110813	0.0155919
0.0250391	0.00011083	0.0155925
0.0250781	0.000110847	0.0155931
0.0251172	0.000110864	0.0155937
0.0251562	0.00011088	0.0155943
0.0251953	0.000110897	0.0155949
0.0252344	0.000110914	0.0155955
0.0252734	0.000110931	0.0155961
0.0253125	0.000110947	0.0155967
0.0253516	0.000110964	0.0155973
0.0253906	0.000110981	0.0155979
0.0254297	0.000110997	0.0155986
0.0254687	0.000111014	0.0155992
0.0255078	0.000111031	0.0155998
0.0255469	0.000111047	0.0156004
0.0255859	0.000111064	0.015601
0.025625	0.000111081	0.0156016
0.0256641	0.000111097	0.0156022
0.0257031	0.000111114	0.0156028
0.0257422	0.000111131	0.0156034
0.0257812	0.000111147	0.015604
0.0258203	0.000111164	0.0156046
0.0258594	0.000111181	0.0156053
0.0258984	0.000111197	0.0156059
0.0259375	0.000111214	0.0156065
0.0259766	0.00011123	0.0156071
0.0260156	0.000111247	0.0156077
0.0260547	0.000111263	0.0156083
0.0260937	0.00011128	0.0156089
0.0261328	0.000111297	0.0156095
0.0261719	0.000111313	0.0156101
0.0262109	0.00011133	0.0156107
0.02625	0.000111346	0.0156113
0.0262891	0.000111363	0.0156119
0.0263281	0.000111379	0.0156126
0.0263672	0.000111396	0.0156132
0.0264062	0.000111412	0.0156138
0.0264453	0.000111429	0.0156144
0.0264844	0.000111445	0.015615
0.0265234	0.000111462	0.0156156
0.0265625	0.000111478	0.0156162
0.0266016	0.000111494	0.0156168
0.0266406	0.000111511	0.0156174
0.0266797	0.000111527	0.015618
0.0267187	0.000111544	0.0156186
0.0267578	0.00011156	0.0156193
0.0267969	0.000111576	0.0156199
0.0268359	0.000111593	0.0156205
0.026875	0.000111609	0.0156211
0.0269141	0.000111626	0.0156217
0.0269531	0.000111642	0.0156223
0.0269922	0.000111658	0.0156229
0.0270312	0.000111675	0.0156235
0.0270703	0.000111691	0.0156241
0.0271094	0.000111707	0.0156247
0.0271484	0.000111724	0.0156253
0.0271875	0.00011174	0.015626
0.0272266	0.000111756	0.0156266
0.0272656	0.000111773	0.0156272
0.0273047	0.000111789	0.0156278
0.0273437	0.000111805	0.0156284
0.0273828	0.000111821	0.015629
0.0274219	0.000111838	0.0156296
0.0274609	0.000111854	0.0156302
0.0275	0.00011187	0.0156308
0.0275391	0.000111886	0.0156314
0.0275781	0.000111903	0.0156321
0.0276172	0.000111919	0.0156327
0.0276562	0.000111935	0.0156333
0.0276953	0.000111951	0.0156339
0.0277344	0.000111967	0.0156345
0.0277734	0.000111984	0.0156351
0.0278125	0.000112	0.0156357
0.0278516	0.000112016	0.0156363
0.0278906	0.000112032	0.0156369
0.0279297	0.000112048	0.0156375
0.0279687	0.000112064	0.0156382
0.0280078	0.000112081	0.0156388
0.0280469	0.000112097	0.0156394
0.0280859	0.000112113	0.01564
0.028125	0.000112129	0.0156406
0.0281641	0.000112145	0.0156412
0.0282031	0.000112161	0.0156418
0.0282422	0.000112177	0.0156424
0.0282812	0.000112193	0.015643
0.0283203	0.000112209	0.0156436
0.0283594	0.000112225	0.0156443
0.0283984	0.000112241	0.0156449
0.0284375	0.000112258	0.0156455
0.0284766	0.000112274	0.0156461
0.0285156	0.00011229	0.0156467
0.0285547	0.000112306	0.0156473
0.0285937	0.000112322	0.0156479
0.0286328	0.000112338	0.0156485
0.0286719	0.000112354	0.0156491
0.0287109	0.00011237	0.0156497
0.02875	0.000112386	0.0156504
0.0287891	0.000112402	0.015651
0.0288281	0.000112417	0.0156516
0.0288672	0.000112433	0.0156522
0.0289062	0.000112449	0.0156528
0.0289453	0.000112465	0.0156534
0.0289844	0.000112481	0.015654
0.0290234	0.000112497	0.0156546
0.0290625	0.000112513	0.0156552
0.0291016	0.000112529	0.0156559
0.0291406	0.000112545	0.0156565
0.0291797	0.000112561	0.0156571
0.0292187	0.000112577	0.0156577
0.0292578	0.000112593	0.0156583
0.0292969	0.000112608	0.0156589
0.0293359	0.000112624	0.0156595
0.029375	0.00011264	0.0156601
0.0294141	0.000112656	0.0156607
0.0294531	0.000112672	0.0156613
0.0294922	0.000112688	0.015662
0.0295312	0.000112703	0.0156626
0.0295703	0.000112719	0.0156632
0.0296094	0.000112735	0.0156638
0.0296484	0.000112751	0.0156644
0.0296875	0.000112767	0.015665
0.0297266	0.000112782	0.0156656
0.0297656	0.000112798	0.0156662
0.0298047	0.000112814	0.0156668
0.0298437	0.00011283	0.0156675
0.0298828	0.000112845	0.0156681
0.0299219	0.000112861	0.0156687
0.0299609	0.000112877	0.0156693
0.03	0.000112893	0.0156699
0.0300391	0.000112908	0.0156705
0.0300781	0.000112924	0.0156711
0.0301172	0.00011294	0.0156717
0.0301562	0.000112955	0.0156723
0.0301953	0.000112971	0.015673
