time	L2Error	H1Error
0.43125	0.000761663	0.0467325
0.434375	0.000764049	0.0468788
0.4375	0.000766441	0.0470255
0.440625	0.000768842	0.0471727
0.44375	0.000771249	0.0473204
0.446875	0.000773665	0.0474685
0.45	0.000776087	0.047617
0.453125	0.000778517	0.0477661
0.45625	0.000780955	0.0479156
0.459375	0.0007834	0.0480655
0.4625	0.000785853	0.048216
0.465625	0.000788314	0.0483669
0.46875	0.000790782	0.0485183
0.471875	0.000793258	0.0486701
0.475	0.000795741	0.0488225
0.478125	0.000798233	0.0489753
0.48125	0.000800732	0.0491286
0.484375	0.000803238	0.0492823
0.4875	0.000805753	0.0494366
0.490625	0.000808275	0.0495913
0.49375	0.000810806	0.0497465
0.496875	0.000813344	0.0499022
0.5	0.00081589	0.0500584
0.503125	0.000818444	0.0502151
0.50625	0.000821006	0.0503723
0.509375	0.000823576	0.0505299
0.5125	0.000826154	0.0506881
0.515625	0.00082874	0.0508467
0.51875	0.000831335	0.0510059
0.521875	0.000833937	0.0511655
0.525	0.000836547	0.0513256
0.528125	0.000839166	0.0514863
0.53125	0.000841793	0.0516474
0.534375	0.000844427	0.0518091
0.5375	0.000847071	0.0519712
0.540625	0.000849722	0.0521339
0.54375	0.000852382	0.0522971
0.546875	0.00085505	0.0524608
0.55	0.000857726	0.052625
0.553125	0.000860411	0.0527897
0.55625	0.000863104	0.0529549
0.559375	0.000865806	0.0531206
0.5625	0.000868516	0.0532869
0.565625	0.000871234	0.0534537
0.56875	0.000873961	0.053621
0.571875	0.000876697	0.0537888
0.575	0.000879441	0.0539572
0.578125	0.000882193	0.054126
0.58125	0.000884955	0.0542955
0.584375	0.000887725	0.0544654
0.5875	0.000890503	0.0546359
0.590625	0.00089329	0.0548069
0.59375	0.000896086	0.0549784
0.596875	0.000898891	0.0551505
0.6	0.000901705	0.0553231
0.603125	0.000904527	0.0554963
0.60625	0.000907358	0.0556699
0.609375	0.000910198	0.0558442
0.6125	0.000913047	0.056019
0.615625	0.000915905	0.0561943
0.61875	0.000918771	0.0563702
0.621875	0.000921647	0.0565466
0.625	0.000924532	0.0567236
0.628125	0.000927425	0.0569011
0.63125	0.000930328	0.0570792
0.634375	0.00093324	0.0572579
0.6375	0.000936161	0.0574371
0.640625	0.000939091	0.0576169
0.64375	0.00094203	0.0577972
0.646875	0.000944979	0.0579781
0.65	0.000947937	0.0581596
0.653125	0.000950904	0.0583416
0.65625	0.00095388	0.0585242
0.659375	0.000956865	0.0587074
0.6625	0.00095986	0.0588911
0.665625	0.000962865	0.0590755
0.66875	0.000965878	0.0592604
0.671875	0.000968901	0.0594458
0.675	0.000971934	0.0596319
0.678125	0.000974976	0.0598185
0.68125	0.000978027	0.0600058
0.684375	0.000981089	0.0601936
0.6875	0.000984159	0.060382
0.690625	0.00098724	0.060571
0.69375	0.00099033	0.0607605
0.696875	0.000993429	0.0609507
0.7	0.000996539	0.0611415
0.703125	0.000999658	0.0613328
0.70625	0.00100279	0.0615248
0.709375	0.00100593	0.0617174
0.7125	0.00100907	0.0619105
0.715625	0.00101223	0.0621043
0.71875	0.0010154	0.0622987
0.721875	0.00101858	0.0624937
0.725	0.00102177	0.0626893
0.728125	0.00102496	0.0628855
0.73125	0.00102817	0.0630823
0.734375	0.00103139	0.0632798
0.7375	0.00103462	0.0634778
0.740625	0.00103786	0.0636765
0.74375	0.00104111	0.0638758
0.746875	0.00104436	0.0640757
0.75	0.00104763	0.0642763
0.753125	0.00105091	0.0644774
0.75625	0.0010542	0.0646793
0.759375	0.0010575	0.0648817
0.7625	0.00106081	0.0650848
0.765625	0.00106413	0.0652885
0.76875	0.00106746	0.0654928
0.771875	0.0010708	0.0656978
0.775	0.00107415	0.0659034
0.778125	0.00107752	0.0661097
0.78125	0.00108089	0.0663166
0.784375	0.00108427	0.0665242
0.7875	0.00108766	0.0667324
0.790625	0.00109107	0.0669413
0.79375	0.00109448	0.0671508
0.796875	0.00109791	0.0673609
0.8	0.00110135	0.0675718
0.803125	0.00110479	0.0677833
0.80625	0.00110825	0.0679954
0.809375	0.00111172	0.0682082
0.8125	0.0011152	0.0684217
0.815625	0.00111869	0.0686359
0.81875	0.00112219	0.0688507
0.821875	0.0011257	0.0690662
0.825	0.00112923	0.0692824
0.828125	0.00113276	0.0694992
0.83125	0.00113631	0.0697167
0.834375	0.00113986	0.0699349
0.8375	0.00114343	0.0701538
0.840625	0.00114701	0.0703734
0.84375	0.0011506	0.0705937
0.846875	0.0011542	0.0708146
0.85	0.00115781	0.0710363
0.853125	0.00116144	0.0712586
0.85625	0.00116507	0.0714816
0.859375	0.00116872	0.0717054
0.8625	0.00117238	0.0719298
0.865625	0.00117605	0.0721549
0.86875	0.00117973	0.0723808
0.871875	0.00118342	0.0726073
0.875	0.00118712	0.0728346
0.878125	0.00119084	0.0730625
0.88125	0.00119457	0.0732912
0.884375	0.0011983	0.0735206
0.8875	0.00120206	0.0737507
0.890625	0.00120582	0.0739815
0.89375	0.00120959	0.0742131
0.896875	0.00121338	0.0744454
0.9	0.00121718	0.0746784
0.903125	0.00122098	0.0749121
0.90625	0.00122481	0.0751466
0.909375	0.00122864	0.0753818
0.9125	0.00123249	0.0756177
0.915625	0.00123634	0.0758544
0.91875	0.00124021	0.0760918
0.921875	0.00124409	0.07633
0.925	0.00124799	0.0765689
0.928125	0.00125189	0.0768085
0.93125	0.00125581	0.0770489
0.934375	0.00125974	0.0772901
0.9375	0.00126369	0.077532
0.940625	0.00126764	0.0777746
0.94375	0.00127161	0.0780181
0.946875	0.00127559	0.0782623
0.95	0.00127958	0.0785072
0.953125	0.00128359	0.0787529
0.95625	0.0012876	0.0789994
0.959375	0.00129163	0.0792467
0.9625	0.00129568	0.0794947
0.965625	0.00129973	0.0797435
0.96875	0.0013038	0.0799931
0.971875	0.00130788	0.0802435
0.975	0.00131197	0.0804946
0.978125	0.00131608	0.0807466
0.98125	0.0013202	0.0809993
0.984375	0.00132433	0.0812528
0.9875	0.00132848	0.0815071
0.990625	0.00133263	0.0817622
0.99375	0.00133681	0.0820181
0.996875	0.00134099	0.0822748
1	0.00134519	0.0825324
