time	L2Error	H1Error
0.05	0.00714872	0.123824
0.1	0.00790491	0.130009
0.15	0.00849459	0.136625
0.2	0.00901668	0.143613
0.25	0.00951948	0.150969
0.3	0.0100265	0.158707
0.35	0.0105494	0.166842
0.4	0.0110944	0.175396
0.45	0.0116651	0.184388
0.5	0.0122641	0.193842
0.55	0.0128933	0.20378
0.6	0.0135546	0.214228
0.65	0.0142496	0.225212
0.7	0.0149803	0.236759
0.75	0.0157483	0.248898
0.8	0.0165558	0.261659
0.85	0.0174046	0.275075
0.9	0.018297	0.289178
0.95	0.0192351	0.304005
1	0.0202213	0.319591
