time	L2Error	H1Error
0.176563	0.000147229	0.0181426
0.177344	0.000147358	0.0181567
0.178125	0.000147486	0.0181709
0.178906	0.000147615	0.0181851
0.179688	0.000147743	0.0181994
0.180469	0.000147871	0.0182136
0.18125	0.000147999	0.0182278
0.182031	0.000148127	0.0182421
0.182813	0.000148255	0.0182563
0.183594	0.000148383	0.0182706
0.184375	0.000148511	0.0182849
0.185156	0.000148638	0.0182992
0.185938	0.000148766	0.0183135
0.186719	0.000148893	0.0183278
0.1875	0.000149021	0.0183421
0.188281	0.000149148	0.0183564
0.189063	0.000149275	0.0183708
0.189844	0.000149403	0.0183851
0.190625	0.00014953	0.0183995
0.191406	0.000149657	0.0184139
0.192188	0.000149784	0.0184283
0.192969	0.000149911	0.0184427
0.19375	0.000150038	0.0184571
0.194531	0.000150165	0.0184715
0.195313	0.000150291	0.0184859
0.196094	0.000150418	0.0185004
0.196875	0.000150545	0.0185149
0.197656	0.000150672	0.0185293
0.198438	0.000150798	0.0185438
0.199219	0.000150925	0.0185583
0.2	0.000151052	0.0185728
0.200781	0.000151178	0.0185873
0.201563	0.000151305	0.0186018
0.202344	0.000151431	0.0186164
0.203125	0.000151558	0.0186309
0.203906	0.000151684	0.0186455
0.204688	0.000151811	0.0186601
0.205469	0.000151937	0.0186746
0.20625	0.000152063	0.0186892
0.207031	0.00015219	0.0187039
0.207813	0.000152316	0.0187185
0.208594	0.000152443	0.0187331
0.209375	0.000152569	0.0187477
0.210156	0.000152695	0.0187624
0.210938	0.000152822	0.0187771
0.211719	0.000152948	0.0187917
0.2125	0.000153074	0.0188064
0.213281	0.0001532	0.0188211
0.214063	0.000153327	0.0188358
0.214844	0.000153453	0.0188505
0.215625	0.000153579	0.0188653
0.216406	0.000153706	0.01888
0.217188	0.000153832	0.0188948
0.217969	0.000153958	0.0189095
0.21875	0.000154085	0.0189243
0.219531	0.000154211	0.0189391
0.220313	0.000154337	0.0189539
0.221094	0.000154464	0.0189687
0.221875	0.00015459	0.0189836
0.222656	0.000154716	0.0189984
0.223438	0.000154843	0.0190132
0.224219	0.000154969	0.0190281
0.225	0.000155095	0.019043
0.225781	0.000155222	0.0190579
0.226563	0.000155348	0.0190727
0.227344	0.000155475	0.0190877
0.228125	0.000155601	0.0191026
0.228906	0.000155728	0.0191175
0.229688	0.000155854	0.0191324
0.230469	0.000155981	0.0191474
0.23125	0.000156107	0.0191624
0.232031	0.000156234	0.0191773
0.232813	0.000156361	0.0191923
0.233594	0.000156487	0.0192073
0.234375	0.000156614	0.0192223
0.235156	0.000156741	0.0192374
0.235938	0.000156868	0.0192524
0.236719	0.000156994	0.0192674
0.2375	0.000157121	0.0192825
0.238281	0.000157248	0.0192976
0.239063	0.000157375	0.0193127
0.239844	0.000157502	0.0193277
0.240625	0.000157629	0.0193429
0.241406	0.000157756	0.019358
0.242188	0.000157883	0.0193731
0.242969	0.00015801	0.0193882
0.24375	0.000158137	0.0194034
0.244531	0.000158265	0.0194186
0.245313	0.000158392	0.0194337
0.246094	0.000158519	0.0194489
0.246875	0.000158647	0.0194641
0.247656	0.000158774	0.0194793
0.248438	0.000158901	0.0194946
0.249219	0.000159029	0.0195098
0.25	0.000159156	0.019525
0.250781	0.000159284	0.0195403
0.251563	0.000159412	0.0195556
0.252344	0.000159539	0.0195709
0.253125	0.000159667	0.0195862
0.253906	0.000159795	0.0196015
0.254688	0.000159923	0.0196168
0.255469	0.000160051	0.0196321
0.25625	0.000160178	0.0196475
0.257031	0.000160306	0.0196628
0.257813	0.000160435	0.0196782
0.258594	0.000160563	0.0196936
0.259375	0.000160691	0.019709
0.260156	0.000160819	0.0197244
0.260938	0.000160947	0.0197398
0.261719	0.000161076	0.0197552
0.2625	0.000161204	0.0197706
0.263281	0.000161333	0.0197861
0.264063	0.000161461	0.0198016
0.264844	0.00016159	0.019817
0.265625	0.000161719	0.0198325
0.266406	0.000161847	0.019848
0.267188	0.000161976	0.0198635
0.267969	0.000162105	0.0198791
0.26875	0.000162234	0.0198946
0.269531	0.000162363	0.0199101
0.270313	0.000162492	0.0199257
0.271094	0.000162621	0.0199413
0.271875	0.00016275	0.0199569
0.272656	0.00016288	0.0199725
0.273438	0.000163009	0.0199881
0.274219	0.000163138	0.0200037
0.275	0.000163268	0.0200193
0.275781	0.000163397	0.020035
0.276563	0.000163527	0.0200506
0.277344	0.000163657	0.0200663
0.278125	0.000163787	0.020082
0.278906	0.000163916	0.0200977
0.279688	0.000164046	0.0201134
0.280469	0.000164176	0.0201291
0.28125	0.000164306	0.0201448
0.282031	0.000164436	0.0201606
0.282813	0.000164567	0.0201763
0.283594	0.000164697	0.0201921
0.284375	0.000164827	0.0202079
0.285156	0.000164958	0.0202237
0.285938	0.000165088	0.0202395
0.286719	0.000165219	0.0202553
0.2875	0.00016535	0.0202711
0.288281	0.00016548	0.020287
0.289063	0.000165611	0.0203028
0.289844	0.000165742	0.0203187
0.290625	0.000165873	0.0203346
0.291406	0.000166004	0.0203505
0.292188	0.000166135	0.0203664
0.292969	0.000166267	0.0203823
0.29375	0.000166398	0.0203982
0.294531	0.000166529	0.0204142
0.295313	0.000166661	0.0204301
0.296094	0.000166792	0.0204461
0.296875	0.000166924	0.0204621
0.297656	0.000167056	0.0204781
0.298438	0.000167188	0.0204941
0.299219	0.000167319	0.0205101
0.3	0.000167451	0.0205261
0.300781	0.000167584	0.0205422
0.301563	0.000167716	0.0205582
0.302344	0.000167848	0.0205743
0.303125	0.00016798	0.0205904
0.303906	0.000168113	0.0206064
0.304688	0.000168245	0.0206226
0.305469	0.000168378	0.0206387
0.30625	0.00016851	0.0206548
0.307031	0.000168643	0.0206709
0.307813	0.000168776	0.0206871
0.308594	0.000168909	0.0207033
0.309375	0.000169042	0.0207194
0.310156	0.000169175	0.0207356
0.310938	0.000169308	0.0207518
0.311719	0.000169442	0.0207681
0.3125	0.000169575	0.0207843
0.313281	0.000169708	0.0208005
0.314063	0.000169842	0.0208168
0.314844	0.000169976	0.0208331
0.315625	0.000170109	0.0208493
0.316406	0.000170243	0.0208656
0.317188	0.000170377	0.020882
0.317969	0.000170511	0.0208983
0.31875	0.000170645	0.0209146
0.319531	0.000170779	0.020931
0.320313	0.000170914	0.0209473
0.321094	0.000171048	0.0209637
0.321875	0.000171183	0.0209801
0.322656	0.000171317	0.0209965
0.323438	0.000171452	0.0210129
0.324219	0.000171587	0.0210293
0.325	0.000171721	0.0210457
0.325781	0.000171856	0.0210622
0.326563	0.000171991	0.0210786
0.327344	0.000172127	0.0210951
0.328125	0.000172262	0.0211116
0.328906	0.000172397	0.0211281
0.329688	0.000172532	0.0211446
0.330469	0.000172668	0.0211611
0.33125	0.000172804	0.0211777
0.332031	0.000172939	0.0211942
0.332813	0.000173075	0.0212108
0.333594	0.000173211	0.0212274
0.334375	0.000173347	0.021244
0.335156	0.000173483	0.0212606
0.335938	0.000173619	0.0212772
0.336719	0.000173756	0.0212938
0.3375	0.000173892	0.0213105
0.338281	0.000174028	0.0213271
0.339063	0.000174165	0.0213438
0.339844	0.000174302	0.0213605
0.340625	0.000174438	0.0213772
0.341406	0.000174575	0.0213939
0.342188	0.000174712	0.0214106
0.342969	0.000174849	0.0214273
0.34375	0.000174987	0.0214441
0.344531	0.000175124	0.0214608
0.345313	0.000175261	0.0214776
0.346094	0.000175399	0.0214944
0.346875	0.000175536	0.0215112
0.347656	0.000175674	0.021528
0.348438	0.000175812	0.0215448
0.349219	0.000175949	0.0215617
0.35	0.000176087	0.0215785
0.350781	0.000176226	0.0215954
0.351563	0.000176364	0.0216122
0.352344	0.000176502	0.0216291
0.353125	0.00017664	0.021646
0.353906	0.000176779	0.021663
0.354688	0.000176917	0.0216799
0.355469	0.000177056	0.0216968
0.35625	0.000177195	0.0217138
0.357031	0.000177334	0.0217308
0.357813	0.000177473	0.0217477
0.358594	0.000177612	0.0217647
0.359375	0.000177751	0.0217818
0.360156	0.00017789	0.0217988
0.360938	0.00017803	0.0218158
0.361719	0.000178169	0.0218329
0.3625	0.000178309	0.0218499
0.363281	0.000178449	0.021867
0.364063	0.000178588	0.0218841
0.364844	0.000178728	0.0219012
0.365625	0.000178868	0.0219183
0.366406	0.000179008	0.0219354
0.367188	0.000179149	0.0219526
0.367969	0.000179289	0.0219697
0.36875	0.000179429	0.0219869
0.369531	0.00017957	0.0220041
0.370313	0.000179711	0.0220213
0.371094	0.000179851	0.0220385
0.371875	0.000179992	0.0220557
0.372656	0.000180133	0.022073
0.373438	0.000180274	0.0220902
0.374219	0.000180415	0.0221075
0.375	0.000180557	0.0221248
0.375781	0.000180698	0.0221421
0.376563	0.00018084	0.0221594
0.377344	0.000180981	0.0221767
0.378125	0.000181123	0.022194
0.378906	0.000181265	0.0222114
0.379688	0.000181407	0.0222287
0.380469	0.000181549	0.0222461
0.38125	0.000181691	0.0222635
0.382031	0.000181833	0.0222809
0.382813	0.000181975	0.0222983
0.383594	0.000182118	0.0223157
0.384375	0.00018226	0.0223332
0.385156	0.000182403	0.0223506
0.385938	0.000182546	0.0223681
0.386719	0.000182689	0.0223856
0.3875	0.000182832	0.0224031
0.388281	0.000182975	0.0224206
0.389063	0.000183118	0.0224381
0.389844	0.000183261	0.0224556
0.390625	0.000183405	0.0224732
0.391406	0.000183548	0.0224907
0.392188	0.000183692	0.0225083
0.392969	0.000183836	0.0225259
0.39375	0.00018398	0.0225435
0.394531	0.000184124	0.0225611
0.395313	0.000184268	0.0225788
0.396094	0.000184412	0.0225964
0.396875	0.000184556	0.0226141
0.397656	0.000184701	0.0226318
0.398438	0.000184845	0.0226494
0.399219	0.00018499	0.0226671
0.4	0.000185135	0.0226849
0.400781	0.000185279	0.0227026
0.401563	0.000185424	0.0227203
0.402344	0.00018557	0.0227381
0.403125	0.000185715	0.0227559
0.403906	0.00018586	0.0227736
0.404688	0.000186005	0.0227914
0.405469	0.000186151	0.0228093
0.40625	0.000186297	0.0228271
0.407031	0.000186442	0.0228449
0.407813	0.000186588	0.0228628
0.408594	0.000186734	0.0228806
0.409375	0.00018688	0.0228985
0.410156	0.000187026	0.0229164
0.410938	0.000187173	0.0229343
0.411719	0.000187319	0.0229523
0.4125	0.000187466	0.0229702
0.413281	0.000187612	0.0229882
0.414063	0.000187759	0.0230061
0.414844	0.000187906	0.0230241
0.415625	0.000188053	0.0230421
0.416406	0.0001882	0.0230601
0.417188	0.000188347	0.0230781
0.417969	0.000188495	0.0230962
0.41875	0.000188642	0.0231142
0.419531	0.00018879	0.0231323
0.420313	0.000188937	0.0231504
0.421094	0.000189085	0.0231685
0.421875	0.000189233	0.0231866
0.422656	0.000189381	0.0232047
0.423438	0.000189529	0.0232228
0.424219	0.000189677	0.023241
0.425	0.000189826	0.0232591
0.425781	0.000189974	0.0232773
0.426563	0.000190123	0.0232955
0.427344	0.000190271	0.0233137
0.428125	0.00019042	0.0233319
0.428906	0.000190569	0.0233502
0.429688	0.000190718	0.0233684
0.430469	0.000190867	0.0233867
0.43125	0.000191017	0.023405
0.432031	0.000191166	0.0234232
0.432813	0.000191315	0.0234416
0.433594	0.000191465	0.0234599
0.434375	0.000191615	0.0234782
0.435156	0.000191765	0.0234966
0.435938	0.000191915	0.0235149
0.436719	0.000192065	0.0235333
0.4375	0.000192215	0.0235517
0.438281	0.000192365	0.0235701
0.439063	0.000192516	0.0235885
0.439844	0.000192666	0.023607
0.440625	0.000192817	0.0236254
0.441406	0.000192968	0.0236439
0.442188	0.000193118	0.0236624
0.442969	0.000193269	0.0236808
0.44375	0.000193421	0.0236994
0.444531	0.000193572	0.0237179
0.445313	0.000193723	0.0237364
0.446094	0.000193875	0.023755
0.446875	0.000194026	0.0237735
0.447656	0.000194178	0.0237921
0.448438	0.00019433	0.0238107
0.449219	0.000194482	0.0238293
0.45	0.000194634	0.0238479
0.450781	0.000194786	0.0238666
0.451563	0.000194938	0.0238852
0.452344	0.000195091	0.0239039
0.453125	0.000195243	0.0239226
0.453906	0.000195396	0.0239413
0.454688	0.000195549	0.02396
0.455469	0.000195702	0.0239787
0.45625	0.000195855	0.0239975
0.457031	0.000196008	0.0240162
0.457813	0.000196161	0.024035
0.458594	0.000196314	0.0240538
0.459375	0.000196468	0.0240726
0.460156	0.000196621	0.0240914
0.460938	0.000196775	0.0241102
0.461719	0.000196929	0.024129
0.4625	0.000197083	0.0241479
0.463281	0.000197237	0.0241668
0.464063	0.000197391	0.0241857
0.464844	0.000197545	0.0242046
0.465625	0.0001977	0.0242235
0.466406	0.000197854	0.0242424
0.467188	0.000198009	0.0242614
0.467969	0.000198164	0.0242803
0.46875	0.000198319	0.0242993
0.469531	0.000198474	0.0243183
0.470313	0.000198629	0.0243373
0.471094	0.000198784	0.0243563
0.471875	0.00019894	0.0243754
0.472656	0.000199095	0.0243944
0.473438	0.000199251	0.0244135
0.474219	0.000199407	0.0244326
0.475	0.000199563	0.0244517
0.475781	0.000199719	0.0244708
0.476563	0.000199875	0.0244899
0.477344	0.000200031	0.024509
0.478125	0.000200187	0.0245282
0.478906	0.000200344	0.0245474
0.479688	0.0002005	0.0245665
0.480469	0.000200657	0.0245857
0.48125	0.000200814	0.024605
0.482031	0.000200971	0.0246242
0.482813	0.000201128	0.0246434
0.483594	0.000201285	0.0246627
0.484375	0.000201443	0.024682
0.485156	0.0002016	0.0247013
0.485938	0.000201758	0.0247206
0.486719	0.000201915	0.0247399
0.4875	0.000202073	0.0247592
0.488281	0.000202231	0.0247786
0.489063	0.000202389	0.0247979
0.489844	0.000202548	0.0248173
0.490625	0.000202706	0.0248367
0.491406	0.000202864	0.0248561
0.492188	0.000203023	0.0248755
0.492969	0.000203182	0.024895
0.49375	0.00020334	0.0249144
0.494531	0.000203499	0.0249339
0.495313	0.000203658	0.0249534
0.496094	0.000203818	0.0249729
0.496875	0.000203977	0.0249924
0.497656	0.000204136	0.025012
0.498438	0.000204296	0.0250315
0.499219	0.000204456	0.0250511
0.5	0.000204616	0.0250706
0.500781	0.000204775	0.0250902
0.501563	0.000204936	0.0251098
0.502344	0.000205096	0.0251295
0.503125	0.000205256	0.0251491
0.503906	0.000205416	0.0251688
0.504688	0.000205577	0.0251884
0.505469	0.000205738	0.0252081
0.50625	0.000205899	0.0252278
0.507031	0.000206059	0.0252475
0.507813	0.000206221	0.0252673
0.508594	0.000206382	0.025287
0.509375	0.000206543	0.0253068
0.510156	0.000206705	0.0253266
0.510938	0.000206866	0.0253464
0.511719	0.000207028	0.0253662
0.5125	0.00020719	0.025386
0.513281	0.000207352	0.0254058
0.514063	0.000207514	0.0254257
0.514844	0.000207676	0.0254456
0.515625	0.000207838	0.0254655
0.516406	0.000208001	0.0254854
0.517188	0.000208163	0.0255053
0.517969	0.000208326	0.0255252
0.51875	0.000208489	0.0255452
0.519531	0.000208652	0.0255651
0.520313	0.000208815	0.0255851
0.521094	0.000208978	0.0256051
0.521875	0.000209141	0.0256251
0.522656	0.000209305	0.0256451
0.523438	0.000209468	0.0256652
0.524219	0.000209632	0.0256852
0.525	0.000209796	0.0257053
0.525781	0.00020996	0.0257254
0.526563	0.000210124	0.0257455
0.527344	0.000210288	0.0257656
0.528125	0.000210453	0.0257858
0.528906	0.000210617	0.0258059
0.529688	0.000210782	0.0258261
0.530469	0.000210947	0.0258463
0.53125	0.000211111	0.0258665
0.532031	0.000211276	0.0258867
0.532813	0.000211442	0.0259069
0.533594	0.000211607	0.0259272
0.534375	0.000211772	0.0259474
0.535156	0.000211938	0.0259677
0.535938	0.000212103	0.025988
0.536719	0.000212269	0.0260083
0.5375	0.000212435	0.0260286
0.538281	0.000212601	0.026049
0.539063	0.000212767	0.0260693
0.539844	0.000212934	0.0260897
0.540625	0.0002131	0.0261101
0.541406	0.000213267	0.0261305
0.542188	0.000213433	0.0261509
0.542969	0.0002136	0.0261714
0.54375	0.000213767	0.0261918
0.544531	0.000213934	0.0262123
0.545313	0.000214101	0.0262328
0.546094	0.000214269	0.0262533
0.546875	0.000214436	0.0262738
0.547656	0.000214604	0.0262943
0.548438	0.000214772	0.0263149
0.549219	0.000214939	0.0263355
0.55	0.000215107	0.026356
0.550781	0.000215276	0.0263766
0.551563	0.000215444	0.0263973
0.552344	0.000215612	0.0264179
0.553125	0.000215781	0.0264385
0.553906	0.000215949	0.0264592
0.554688	0.000216118	0.0264799
0.555469	0.000216287	0.0265006
0.55625	0.000216456	0.0265213
0.557031	0.000216625	0.026542
0.557813	0.000216795	0.0265628
0.558594	0.000216964	0.0265835
0.559375	0.000217134	0.0266043
0.560156	0.000217303	0.0266251
0.560938	0.000217473	0.0266459
0.561719	0.000217643	0.0266667
0.5625	0.000217813	0.0266876
0.563281	0.000217983	0.0267084
0.564063	0.000218154	0.0267293
0.564844	0.000218324	0.0267502
0.565625	0.000218495	0.0267711
0.566406	0.000218666	0.026792
0.567188	0.000218837	0.026813
0.567969	0.000219008	0.0268339
0.56875	0.000219179	0.0268549
0.569531	0.00021935	0.0268759
0.570313	0.000219522	0.0268969
0.571094	0.000219693	0.0269179
0.571875	0.000219865	0.0269389
0.572656	0.000220037	0.02696
0.573438	0.000220209	0.0269811
0.574219	0.000220381	0.0270021
0.575	0.000220553	0.0270233
0.575781	0.000220725	0.0270444
0.576563	0.000220898	0.0270655
0.577344	0.000221071	0.0270867
0.578125	0.000221243	0.0271078
0.578906	0.000221416	0.027129
0.579688	0.000221589	0.0271502
0.580469	0.000221763	0.0271714
0.58125	0.000221936	0.0271927
0.582031	0.000222109	0.0272139
0.582813	0.000222283	0.0272352
0.583594	0.000222457	0.0272565
0.584375	0.000222631	0.0272778
0.585156	0.000222805	0.0272991
0.585938	0.000222979	0.0273204
0.586719	0.000223153	0.0273418
0.5875	0.000223327	0.0273632
0.588281	0.000223502	0.0273845
0.589062	0.000223677	0.027406
0.589844	0.000223851	0.0274274
0.590625	0.000224026	0.0274488
0.591406	0.000224201	0.0274703
0.592187	0.000224377	0.0274917
0.592969	0.000224552	0.0275132
0.59375	0.000224728	0.0275347
0.594531	0.000224903	0.0275562
0.595312	0.000225079	0.0275778
0.596094	0.000225255	0.0275993
0.596875	0.000225431	0.0276209
0.597656	0.000225607	0.0276425
0.598437	0.000225783	0.0276641
0.599219	0.00022596	0.0276857
0.6	0.000226137	0.0277073
0.600781	0.000226313	0.027729
0.601562	0.00022649	0.0277507
0.602344	0.000226667	0.0277724
0.603125	0.000226844	0.0277941
0.603906	0.000227022	0.0278158
0.604687	0.000227199	0.0278375
0.605469	0.000227377	0.0278593
0.60625	0.000227554	0.0278811
0.607031	0.000227732	0.0279029
0.607812	0.00022791	0.0279247
0.608594	0.000228088	0.0279465
0.609375	0.000228267	0.0279683
0.610156	0.000228445	0.0279902
0.610937	0.000228624	0.0280121
0.611719	0.000228802	0.028034
0.6125	0.000228981	0.0280559
0.613281	0.00022916	0.0280778
0.614062	0.000229339	0.0280997
0.614844	0.000229518	0.0281217
0.615625	0.000229698	0.0281437
0.616406	0.000229877	0.0281657
0.617187	0.000230057	0.0281877
0.617969	0.000230237	0.0282097
0.61875	0.000230417	0.0282318
0.619531	0.000230597	0.0282538
0.620312	0.000230777	0.0282759
0.621094	0.000230957	0.028298
0.621875	0.000231138	0.0283201
0.622656	0.000231319	0.0283423
0.623437	0.000231499	0.0283644
0.624219	0.00023168	0.0283866
0.625	0.000231861	0.0284088
0.625781	0.000232043	0.028431
0.626562	0.000232224	0.0284532
0.627344	0.000232405	0.0284754
0.628125	0.000232587	0.0284977
0.628906	0.000232769	0.02852
0.629687	0.000232951	0.0285422
0.630469	0.000233133	0.0285646
0.63125	0.000233315	0.0285869
0.632031	0.000233497	0.0286092
0.632812	0.00023368	0.0286316
0.633594	0.000233862	0.028654
0.634375	0.000234045	0.0286763
0.635156	0.000234228	0.0286988
0.635937	0.000234411	0.0287212
0.636719	0.000234594	0.0287436
0.6375	0.000234778	0.0287661
0.638281	0.000234961	0.0287886
0.639062	0.000235145	0.0288111
0.639844	0.000235329	0.0288336
0.640625	0.000235513	0.0288561
0.641406	0.000235697	0.0288787
