0  2  0  1
174  1
   1      52    34       5
   2      54     4       6
   3       2    55       3
   4      44    64       5
   5      34    66       5
   6      74    38       4
   7      80    90       4
   8      91    93       6
   9      93    45       6
  10      10    94       3
  11      94     1       3
  12       1    95       6
  13     116     6       6
  14     118    10       3
  15     134   121       3
  16     140   142       4
  17       6   154       6
  18     155   123       5
  19      95   202       6
  20     202    91       6
  21     243   242       4
  22     132   246       4
  23      72   263       5
  24     270   181       5
  25     115   274       5
  26     274   200       5
  27      45   278       6
  28     278   116       6
  29     280   118       3
  30      56   280       3
  31      76   320       4
  32       8   323       4
  33       3   381       4
  34     389   155       5
  35      66   418       5
  36     242   487       4
  37     200   530       5
  38     418   543       5
  39     543   223       5
  40     121   548       3
  41     133   594       4
  42     594   243       4
  43      38   610       4
  44     633   498       4
  45     724   372       4
  46     275   724       4
  47     726   113       4
  48     372   726       4
  49     733    80       4
  50     199   733       4
  51     734   199       4
  52     381   734       4
  53     203   736       3
  54     736    56       3
  55     747   203       3
  56     548   747       3
  57     154   760       6
  58     760   766       6
  59     766   403       6
  60     819   389       5
  61     825   402       6
  62     833    53       5
  63      53   834       5
  64     834   156       5
  65     156   835       5
  66     835    44       5
  67      64   836       5
  68     223   864       5
  69     960   470       5
  70     470   962       5
  71     982    25       5
  72      25   987       5
  73     987   475       5
  74     475   988       5
  75     988   998       5
  76     998   511       5
  77     511  1001       5
  78    1001   270       5
  79     181  1004       5
  80    1004   115       5
  81     530  1009       5
  82      55  1032       3
  83     246  1132       4
  84    1132   133       4
  85     487  1133       4
  86    1133     2       4
  87     142  1134       4
  88    1138   140       4
  89    1140   247       4
  90    1326   715       4
  91    1347   275       4
  92      90  1347       4
  93    1394    54       6
  94     402  1394       6
  95       4  1511       5
  96    1511   819       5
  97     123  1512       5
  98    1512   833       5
  99     836  1523       5
 100    1523    52       5
 101     864  1564       5
 102    1564   417       5
 103     417  1566       5
 104    1566    20       5
 105    1580   861       5
 106      20  1580       5
 107      68  1585       5
 108    1585   950       5
 109     861  1586       5
 110    1586    68       5
 111     950  1742       5
 112    1742   229       5
 113     949  1745       5
 114    1745     9       5
 115     229  1746       5
 116    1746   949       5
 117    1762   960       5
 118     231  1763       5
 119    1763  1762       5
 120       9  1764       5
 121    1764   231       5
 122    1801    72       5
 123     962  1801       5
 124     263  1804       5
 125    1804   982       5
 126    1009  1819       5
 127    1819     3       5
 128    1822   825       6
 129     403  1822       6
 130    1834   134       3
 131    1032  1834       3
 132    2030   132       4
 133    1134  2030       4
 134    2038  1140       4
 135      60  2038       4
 136    2049   484       4
 137      73  2049       4
 138    2050    73       4
 139     247  2050       4
 140    2052    60       4
 141     610  2052       4
 142    2057    74       4
 143     320  2057       4
 144    2060  1138       4
 145     484  2060       4
 146    2189     8       4
 147     498  2189       4
 148    2192    76       4
 149     323  2192       4
 150      78  2196       4
 151    2197   633       4
 152    2196  2197       4
 153    2244  1214       4
 154      24  2244       4
 155    2246    78       4
 156    1214  2246       4
 157    2248    24       4
 158    1221  2248       4
 159    2260   717       4
 160    1219  2260       4
 161    2261   367       4
 162    1321  2261       4
 163    2263  1219       4
 164     367  2263       4
 165    2264  1221       4
 166     717  2264       4
 167    2373  1321       4
 168     716  2373       4
 169    2376   716       4
 170     192  2376       4
 171    2386   192       4
 172     715  2386       4
 173    2405  1326       4
 174     113  2405       4
0
# Generated by ./triangle -pneQ output.poly
