0	0	6.371e+06
1	0	6.371e+06
1	1	6.371e+06
0	1	6.371e+06
0.261813	0.269418	6.371e+06
0	0.576198	6.371e+06
0.432384	0.109532	6.371e+06
1	0.600463	6.371e+06
0.670594	1	6.371e+06
0.190259	0	6.371e+06
0.145849	0.768389	6.371e+06
0.387618	0.234106	6.371e+06
0.500799	0.442743	6.371e+06
0.12781	0.383211	6.371e+06
0.062969	0.413686	6.371e+06
0.739998	0.0456985	6.371e+06
0.165233	0.148586	6.371e+06
0.051716	0.542781	6.371e+06
0.335033	0.408105	6.371e+06
0.542595	1	6.371e+06
0.495435	0.105657	6.371e+06
0.769226	0.326065	6.371e+06
0.49061	0.261566	6.371e+06
1	0.687563	6.371e+06
0.795184	1	6.371e+06
0.11297	0.445302	6.371e+06
0.136315	0.312434	6.371e+06
0.14541	0.540798	6.371e+06
0.24285	0.897649	6.371e+06
0.0557105	0.479692	6.371e+06
0.32097	0.061699	6.371e+06
0.405839	0.171041	6.371e+06
0.325825	0.250324	6.371e+06
0.418169	1	6.371e+06
0.287729	0.846772	6.371e+06
0.407784	0.328612	6.371e+06
0.405119	0.586043	6.371e+06
1	0.529823	6.371e+06
0.884535	0.399118	6.371e+06
0.597204	0.401241	6.371e+06
0.883549	0.909645	6.371e+06
0.0753349	0.266012	6.371e+06
0.049368	0.604991	6.371e+06
0.338665	1	6.371e+06
0	0.416248	6.371e+06
0.198135	0.288611	6.371e+06
0.0806264	0.174117	6.371e+06
0.281567	0.202159	6.371e+06
0.157571	0.475298	6.371e+06
0.246523	0.334466	6.371e+06
0.223831	0.45955	6.371e+06
0.401982	1	6.371e+06
0.260597	1	6.371e+06
0	0.938224	6.371e+06
0.934717	0	6.371e+06
0.430782	0	6.371e+06
0.546057	0.0564457	6.371e+06
0.22954	0.072305	6.371e+06
0.212207	0.218681	6.371e+06
1	0.496423	6.371e+06
0.649253	0.254922	6.371e+06
0.538375	0.291841	6.371e+06
0.30725	0.312339	6.371e+06
0.356415	1	6.371e+06
0.277782	0.808697	6.371e+06
0.433767	1	6.371e+06
0.191956	0.509438	6.371e+06
0.589376	1	6.371e+06
0.39151	0.387011	6.371e+06
0.431611	0.2781	6.371e+06
0.828274	0.909342	6.371e+06
0.756089	1	6.371e+06
1	0.443717	6.371e+06
1	0.545401	6.371e+06
0.55435	0.231609	6.371e+06
1	0.57368	6.371e+06
0.719807	0.318603	6.371e+06
1	0.657842	6.371e+06
0.797676	0.705756	6.371e+06
1	0.926515	6.371e+06
0.829509	0.988501	6.371e+06
0.568703	0.518011	6.371e+06
0.535886	0.348045	6.371e+06
0.861998	0.933977	6.371e+06
0.774154	0.906292	6.371e+06
0.726385	0.589797	6.371e+06
0.874632	0.987712	6.371e+06
0.586874	0.820222	6.371e+06
0.699085	0.52416	6.371e+06
1	0.911787	6.371e+06
0	0.302531	6.371e+06
0.0707638	0.344268	6.371e+06
0	0.373371	6.371e+06
0.108976	0	6.371e+06
0	0.117452	6.371e+06
0.234011	0.3974	6.371e+06
0.349576	0.350358	6.371e+06
0.349916	0.586246	6.371e+06
0.198559	0.627236	6.371e+06
0.482279	0.546906	6.371e+06
0.783549	0.3656	6.371e+06
0.658572	0.473299	6.371e+06
0.632522	0.498359	6.371e+06
0.55627	0.548589	6.371e+06
0.844363	0.86843	6.371e+06
0.431998	0.626291	6.371e+06
0.714129	0.906838	6.371e+06
0.646346	0.532392	6.371e+06
0.711844	0.625042	6.371e+06
0.794447	0.601611	6.371e+06
0.822494	0.635596	6.371e+06
0.880656	0.714665	6.371e+06
1	0.830854	6.371e+06
0.950988	0.921999	6.371e+06
0.904887	1	6.371e+06
0	0.520547	6.371e+06
0.115928	0.0828714	6.371e+06
0.2863	0	6.371e+06
0.365916	0.116689	6.371e+06
0.344155	0.182454	6.371e+06
0.700702	0	6.371e+06
0.145728	0.600826	6.371e+06
0.200902	1	6.371e+06
0.04941	0.735008	6.371e+06
0.278918	0.545421	6.371e+06
0.234584	0.526415	6.371e+06
0.251207	0.7091	6.371e+06
0.580519	0.897134	6.371e+06
0.298638	0.125073	6.371e+06
0.464931	0.16208	6.371e+06
0.446797	0.220104	6.371e+06
1	0.314828	6.371e+06
1	0.254256	6.371e+06
0.771809	0	6.371e+06
0.397188	0.0583468	6.371e+06
0.474151	0.0547732	6.371e+06
0.924525	0.159698	6.371e+06
0.867274	0.305124	6.371e+06
0.632606	0.15832	6.371e+06
1	0.38178	6.371e+06
0.799984	0.202745	6.371e+06
1	0.359616	6.371e+06
0.878863	0.573514	6.371e+06
0.719518	0.44075	6.371e+06
0.565517	0.444967	6.371e+06
0.45389	0.583684	6.371e+06
0.846911	0.943988	6.371e+06
0.915207	0.947432	6.371e+06
0.94644	0.971423	6.371e+06
0.952361	0.957999	6.371e+06
0.1778	0.420042	6.371e+06
0.187649	0.356698	6.371e+06
0.0557408	0.948893	6.371e+06
0	0.628631	6.371e+06
0.173296	1	6.371e+06
0.303323	1	6.371e+06
0.240822	0.589268	6.371e+06
0.613602	0.755404	6.371e+06
0.355167	0.892872	6.371e+06
0.43191	0.748581	6.371e+06
0.302765	0.685595	6.371e+06
0.479006	0.706729	6.371e+06
0.536791	0.481218	6.371e+06
0.523288	0.522627	6.371e+06
0.505993	0.207527	6.371e+06
0.770907	0.482385	6.371e+06
0.797086	0.474226	6.371e+06
0.971396	0.544161	6.371e+06
0.687898	0.454485	6.371e+06
0.589883	0.4874	6.371e+06
0.668882	0.510379	6.371e+06
0.656774	0.562044	6.371e+06
0.678409	0.628058	6.371e+06
0.684145	0.567698	6.371e+06
0.729889	0.679094	6.371e+06
0.779683	0.725968	6.371e+06
0.856163	0.871181	6.371e+06
0.679205	0.770218	6.371e+06
0.77201	0.82799	6.371e+06
0.792587	0.949418	6.371e+06
0.880145	1	6.371e+06
0.764425	0.800213	6.371e+06
0.676984	0.54133	6.371e+06
0.706674	0.577934	6.371e+06
0.91225	0.587215	6.371e+06
0.880422	0.616402	6.371e+06
0.744281	0.624865	6.371e+06
0.780112	0.665556	6.371e+06
0.760605	0.616596	6.371e+06
0.768994	0.554374	6.371e+06
0.905545	0.66109	6.371e+06
1	0.787025	6.371e+06
0.873603	0.791824	6.371e+06
0.720829	0.508151	6.371e+06
0.910936	0.739453	6.371e+06
0.851657	0.858791	6.371e+06
0.898702	0.98688	6.371e+06
0.914346	0.901086	6.371e+06
1	0.955969	6.371e+06
0.930089	1	6.371e+06
0.889279	0.844784	6.371e+06
0	0.223245	6.371e+06
0.5281	0	6.371e+06
0.477628	0.31963	6.371e+06
0.367606	0.29205	6.371e+06
0.490428	0.383488	6.371e+06
0.383044	0.439845	6.371e+06
0.541644	0.403115	6.371e+06
0.480421	0.492987	6.371e+06
0.103194	0.508405	6.371e+06
0.0976429	0.571698	6.371e+06
0.369325	0.960189	6.371e+06
0.364891	0.938412	6.371e+06
0.332059	0.879361	6.371e+06
0.382124	0.631607	6.371e+06
0.258434	0.646662	6.371e+06
0.429243	0.477347	6.371e+06
0.610571	0.706887	6.371e+06
0.464264	0.657918	6.371e+06
0.725064	0.79104	6.371e+06
0.492275	0.852569	6.371e+06
0.389495	0.790147	6.371e+06
0.480274	1	6.371e+06
0.347633	0.820873	6.371e+06
0.450172	0.890016	6.371e+06
0.654708	0.934684	6.371e+06
0.633519	0.861702	6.371e+06
0.325545	0.637037	6.371e+06
0.634259	1	6.371e+06
0.72818	0.924967	6.371e+06
0.685222	1	6.371e+06
0.746194	0.925023	6.371e+06
0.703275	0.846642	6.371e+06
0.594041	0.339837	6.371e+06
0.59906	0.109964	6.371e+06
0.757977	0.279071	6.371e+06
0.749365	0.156914	6.371e+06
0.687934	0.412064	6.371e+06
0.645473	0.376435	6.371e+06
0.718689	0.476011	6.371e+06
0.746569	0.463256	6.371e+06
1	0.157149	6.371e+06
1	0.191749	6.371e+06
0.815535	0.148131	6.371e+06
0.899036	0.195247	6.371e+06
1	0.297107	6.371e+06
1	0.462378	6.371e+06
0.7748	0.454942	6.371e+06
0.793083	0.498554	6.371e+06
0.744974	0.492656	6.371e+06
0.971461	0.573477	6.371e+06
0.813114	0.512066	6.371e+06
0.629097	0.558554	6.371e+06
0.621055	0.628728	6.371e+06
0.714498	0.668094	6.371e+06
0.79576	0.855477	6.371e+06
0.793901	0.841018	6.371e+06
0.816659	0.90373	6.371e+06
0.79606	0.878477	6.371e+06
0.820144	0.956942	6.371e+06
0.763006	0.860281	6.371e+06
0.812955	0.923319	6.371e+06
0.766552	1	6.371e+06
0.87355	0.964116	6.371e+06
0.892447	0.974434	6.371e+06
0.856547	0.976033	6.371e+06
0.839672	0.932742	6.371e+06
0.831092	0.955022	6.371e+06
0.849447	0.965274	6.371e+06
0.86854	1	6.371e+06
0.949126	0.895723	6.371e+06
0.917577	0.972349	6.371e+06
0.92867	0.94718	6.371e+06
0.917022	1	6.371e+06
1	0.884094	6.371e+06
0.962313	0.969617	6.371e+06
0.145009	0.233195	6.371e+06
0	0.463216	6.371e+06
0.275519	0.487984	6.371e+06
0.3655	0	6.371e+06
0.44248	0.366028	6.371e+06
0.443946	0.424946	6.371e+06
0.495078	0.590419	6.371e+06
0.523766	0.566384	6.371e+06
0.567869	0.609754	6.371e+06
0.530744	0.654323	6.371e+06
0.0979974	0.686978	6.371e+06
0.575772	0.716678	6.371e+06
0.716947	0.760321	6.371e+06
0.661987	0.675349	6.371e+06
0.60106	0.981022	6.371e+06
0.445684	0.950582	6.371e+06
0.44749	0.937015	6.371e+06
0.475706	0.942865	6.371e+06
0.671928	0.972216	6.371e+06
0.520641	0.157614	6.371e+06
0.655884	0.316702	6.371e+06
0.778569	0.0962288	6.371e+06
0.743919	0.363565	6.371e+06
0.694843	0.364992	6.371e+06
0.749036	0.541176	6.371e+06
0.769523	0.531545	6.371e+06
0.765483	0.574778	6.371e+06
0.83798	0.320104	6.371e+06
0.798499	0.25426	6.371e+06
0.980046	0.345981	6.371e+06
0.911734	0.266543	6.371e+06
0.923435	0.382331	6.371e+06
0.937913	0.345945	6.371e+06
0.946773	0.415554	6.371e+06
0.893087	0.443073	6.371e+06
0.951915	0.505083	6.371e+06
0.790776	0.522007	6.371e+06
0.879162	0.588549	6.371e+06
0.861941	0.567471	6.371e+06
0.863364	0.601607	6.371e+06
0.77966	0.588446	6.371e+06
0.861455	0.530914	6.371e+06
0.926644	0.51714	6.371e+06
1	0.559861	6.371e+06
0.895075	0.564638	6.371e+06
0.971498	0.587525	6.371e+06
1	0.587151	6.371e+06
0.923006	0.608217	6.371e+06
0.971362	0.559067	6.371e+06
0.976048	0.629083	6.371e+06
0.953455	0.660844	6.371e+06
0.8649	0.636933	6.371e+06
0.66662	0.60815	6.371e+06
0.709469	0.601606	6.371e+06
0.640352	0.640745	6.371e+06
0.697392	0.697874	6.371e+06
0.729476	0.752521	6.371e+06
0.759556	0.785476	6.371e+06
0.727419	0.613314	6.371e+06
0.792986	0.764055	6.371e+06
0.731122	0.65897	6.371e+06
0.728912	0.636389	6.371e+06
0.74389	0.603897	6.371e+06
0.761309	0.636111	6.371e+06
0.714531	0.648337	6.371e+06
0.804212	0.847086	6.371e+06
0.876708	0.91836	6.371e+06
0.767752	0.762998	6.371e+06
0.869585	0.926935	6.371e+06
0.866017	0.894956	6.371e+06
0.745413	0.644657	6.371e+06
0.827134	0.668959	6.371e+06
0.824489	0.651944	6.371e+06
0.792276	0.619981	6.371e+06
0.852067	0.646903	6.371e+06
0.865256	0.710836	6.371e+06
0.88125	0.676635	6.371e+06
0.857396	0.774448	6.371e+06
0.814562	0.826489	6.371e+06
0.810414	0.79775	6.371e+06
0.833021	0.72691	6.371e+06
0.83198	0.806721	6.371e+06
0.848267	0.82241	6.371e+06
0.870826	0.851908	6.371e+06
0.880301	0.87591	6.371e+06
0.880218	0.768017	6.371e+06
0.915857	0.685571	6.371e+06
0.951209	0.772486	6.371e+06
0.951051	0.822407	6.371e+06
0.915966	0.866681	6.371e+06
1	0.745278	6.371e+06
0.953374	0.717472	6.371e+06
0.921082	0.80904	6.371e+06
0.921484	0.888833	6.371e+06
0.913802	0.878224	6.371e+06
1	0.857196	6.371e+06
0.973546	0.925743	6.371e+06
0.960938	0.931201	6.371e+06
0.942504	0.946707	6.371e+06
0.904767	0.973276	6.371e+06
0.90087	0.924158	6.371e+06
0.911219	0.986092	6.371e+06
0.910182	0.95981	6.371e+06
0.923467	0.959439	6.371e+06
1	0.984611	6.371e+06
0.291446	0.372495	6.371e+06
0.327203	0.465185	6.371e+06
0.376006	0.493639	6.371e+06
0.6168	0.453591	6.371e+06
0.619818	0.60443	6.371e+06
0.642834	0.614735	6.371e+06
0.678972	0.648532	6.371e+06
0.137182	1	6.371e+06
0.096255	0.630978	6.371e+06
0.156261	0.712819	6.371e+06
0.228814	0.795907	6.371e+06
0.126856	0.823057	6.371e+06
0.203987	0.747294	6.371e+06
0.257903	0.763687	6.371e+06
0.382114	0.712359	6.371e+06
0.330577	0.797517	6.371e+06
0.494644	0.785606	6.371e+06
0.421206	0.703376	6.371e+06
0.455567	0.84433	6.371e+06
0.314745	0.897581	6.371e+06
0.0383835	0.892597	6.371e+06
0	0.770369	6.371e+06
0.263395	0.950194	6.371e+06
0.208387	0.941795	6.371e+06
0.335861	0.964276	6.371e+06
0.393386	0.983911	6.371e+06
0.360397	0.916082	6.371e+06
0.338039	0.905695	6.371e+06
0.338605	0.848737	6.371e+06
0.399097	0.951684	6.371e+06
0.339089	0.762375	6.371e+06
0.36543	0.843475	6.371e+06
0.377678	0.903927	6.371e+06
0.483903	0.979508	6.371e+06
0.396249	0.91236	6.371e+06
0.517176	1	6.371e+06
0.448333	1	6.371e+06
0.423108	0.86151	6.371e+06
0.475788	0.623241	6.371e+06
0.432839	0.533735	6.371e+06
0.454452	0.691135	6.371e+06
0.604247	0.687777	6.371e+06
0.64633	0.702381	6.371e+06
0.5494	0.677293	6.371e+06
0.546105	0.80726	6.371e+06
0.536339	0.755807	6.371e+06
0.553934	0.870212	6.371e+06
0.564956	0.733413	6.371e+06
0.592562	0.781488	6.371e+06
0.659569	0.751545	6.371e+06
0.684522	0.784574	6.371e+06
0.613422	0.81846	6.371e+06
0.659506	0.823131	6.371e+06
0.601094	0.642229	6.371e+06
0.680956	0.70653	6.371e+06
0.680983	0.68781	6.371e+06
0.74175	0.746067	6.371e+06
0.726371	0.717657	6.371e+06
0.703472	0.8228	6.371e+06
0.742598	0.830101	6.371e+06
0.73919	0.792145	6.371e+06
0.668165	0.803378	6.371e+06
0.780358	0.820007	6.371e+06
0.745699	0.779137	6.371e+06
0.784473	0.84732	6.371e+06
0.801948	0.868532	6.371e+06
0.805021	0.900939	6.371e+06
0.730999	0.858972	6.371e+06
0.511127	0.896632	6.371e+06
0.546664	0.929833	6.371e+06
0.584056	0.947609	6.371e+06
0.508486	0.975302	6.371e+06
0.637777	0.893925	6.371e+06
0.675763	0.86775	6.371e+06
0.674887	0.906914	6.371e+06
0.62368	0.913873	6.371e+06
0.610453	0.871348	6.371e+06
0.711847	0.88738	6.371e+06
0.558344	0.971595	6.371e+06
0.653251	0.97325	6.371e+06
0.626234	0.943472	6.371e+06
0.693719	0.93656	6.371e+06
0.741116	0.897987	6.371e+06
0.764834	0.947823	6.371e+06
0.808601	0.911891	6.371e+06
0.758493	0.891487	6.371e+06
0.788495	0.938298	6.371e+06
0.711392	0.973073	6.371e+06
0.72565	1	6.371e+06
0.747962	0.968427	6.371e+06
0.780727	0.988939	6.371e+06
0.810432	0.989211	6.371e+06
0.76649	0.970004	6.371e+06
0.814872	1	6.371e+06
0.824439	0.944698	6.371e+06
0.704246	0.263635	6.371e+06
0.822631	0.465186	6.371e+06
0.825326	0.548509	6.371e+06
0.844518	0.558903	6.371e+06
0.828091	0.567331	6.371e+06
0.830045	0.586284	6.371e+06
0.927263	0.29328	6.371e+06
1	0.423591	6.371e+06
0.930883	0.455539	6.371e+06
0.983529	0.470444	6.371e+06
1	0.10616	6.371e+06
0.861282	0.549608	6.371e+06
0.878822	0.501972	6.371e+06
0.911187	0.55691	6.371e+06
0.895768	0.579845	6.371e+06
0.985759	0.566551	6.371e+06
0.985732	0.552186	6.371e+06
0.985827	0.52091	6.371e+06
0.985792	0.580422	6.371e+06
0.933895	0.62963	6.371e+06
0.985839	0.593969	6.371e+06
1	0.614149	6.371e+06
0.799905	0.805398	6.371e+06
0.767908	0.715831	6.371e+06
0.81918	0.883891	6.371e+06
0.808169	0.859403	6.371e+06
0.841919	0.890044	6.371e+06
0.846745	0.901652	6.371e+06
0.861619	0.964622	6.371e+06
0.833679	0.921204	6.371e+06
0.837679	0.965608	6.371e+06
0.842436	0.954766	6.371e+06
0.862982	0.987896	6.371e+06
0.85427	0.954515	6.371e+06
0.84708	1	6.371e+06
0.845057	0.922353	6.371e+06
